,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,244651,sbc033,1,0.0,0.628,3.14,3.675,3.675,3.047,B,1,1,LAURA;,111,1,,,(...),...,(...),...,pause,,6,False,0,False,0.0,3.14,-3.14,True,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,,,,,,,False,
1,244652,sbc033,1,0.0,0.628,3.14,3.675,3.675,3.047,I,2,1,LAURA;,111,2,3,1,Look,Look,Look,Look,word,,6,False,0,False,3.14,3.27,-0.13,True,VERB,VERB,VB,look,look,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,2,1,I,2,True,VERB,ROOT,0,Look,ROOT,True,True,0
2,244653,sbc033,1,0.0,0.628,3.14,3.675,3.675,3.047,I,3,1,LAURA;,111,3,2,2,at,at,at,at,word,,6,False,0,False,3.27,3.33,-0.06,True,ADP,ADP,IN,at,at,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,3,1,I,3,True,ADP,prep,0,Look,prep,False,True,1
3,244654,sbc033,1,0.0,0.628,3.14,3.675,3.675,3.047,L,4,1,LAURA;,111,4,1,3,this,this,this,this,word,,6,False,0,True,3.33,3.66,-0.32999999999999996,True,DET,DET,DT,this,this,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,PRON,pobj,1,at,pobj,False,True,2
4,244655,sbc033,1,0.0,0.628,3.14,3.675,3.675,3.047,O,5,1,LAURA;,111,5,,,.,.,.,.,endnote,final,6,False,0,False,-99.0,-99.0,-0.33499999999999996,False,PRSDY,PUNCT,.,.,.,False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,5,1,I,5,True,PUNCT,punct,0,Look,punct,False,True,3
5,244656,sbc033,1,0.0,0.628,3.14,3.675,3.675,3.047,O,6,1,LAURA;,111,6,,,"
","
",,,newline,,6,False,0,True,-99.0,-99.0,0,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,6,1,L,6,True,,,,,,,False,
6,244657,sbc033,2,3.675,3.675,3.9949999999999997,4.427,0.752,0.752,B,7,2,LAURA;,111,1,4,1,Is,Is,Is,Is,word,,6,False,0,True,3.675,3.863,0,False,AUX,AUX,VBZ,be,is,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,7,2,B,1,True,AUX,ROOT,4,Is,ROOT,True,True,4
7,244658,sbc033,2,3.675,3.675,3.9949999999999997,4.427,0.752,0.752,I,8,2,LAURA;,111,2,3,2,n't,n't,n't,n't,word,,6,True,7,False,3.863,4.051,0,False,PART,PART,RB,not,not,False,,False,False,,False,False,,,,,,,,,,,,,,,1,I,8,2,I,2,True,PART,neg,4,Is,neg,False,True,5
8,244659,sbc033,2,3.675,3.675,3.9949999999999997,4.427,0.752,0.752,I,9,2,LAURA;,111,3,2,3,this,this,this,this,word,,6,False,0,False,4.051,4.239000000000001,-0.21000000000000002,True,DET,DET,DT,this,this,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,9,2,I,3,True,PRON,nsubj,4,Is,nsubj,False,True,6
9,244660,sbc033,2,3.675,3.675,3.9949999999999997,4.427,0.752,0.752,L,10,2,LAURA;,111,4,1,4,pretty,pretty,pretty,pretty,word,,6,False,0,True,4.239000000000001,4.427,-0.2,True,ADJ,ADJ,JJ,pretty,pretty,True,,False,False,,False,False,,,,,,,,,,,,,,,1,L,10,2,I,4,True,ADJ,acomp,4,Is,acomp,False,True,7
