,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,299435,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,B,1,1,KRISTIN;,141,1,,,(.),..,(.),..,pause,,14,False,0,False,0.0,0.32,-4.449000000000001,False,PAUSE,X,XX,(.),(.),False,,False,False,,False,True,,,,,,,,,,,,,,,1,B,1,1,B,1,True,,,,,,,False,
1,299436,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,2,1,KRISTIN;,141,2,,,(H),(H),(H),(H),vocalism,,14,False,0,False,0.32,0.641,0,False,BREATH,X,XX,(H),(h),False,,False,False,,False,False,,,,,,,,,,,,,,,1,I,2,1,I,2,True,,,,,,,False,
2,299437,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,3,1,KRISTIN;,141,3,9,1,Well,Well,Well,Well,word,,14,False,0,False,0.641,0.961,0,False,INTJ,INTJ,UH,well,well,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,3,1,I,3,True,INTJ,intj,1,let,intj,True,True,0
3,299438,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,4,1,KRISTIN;,141,4,8,2,let,let,let,let,word,,14,False,0,True,0.961,1.281,0,False,VERB,VERB,VB,let,let,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,VERB,ROOT,1,let,ROOT,False,True,1
4,299439,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,5,1,KRISTIN;,141,5,7,3,'s,'s,'s,'s,word,,14,True,4,False,1.281,1.602,0,False,PRON,PRON,PRP,[GENITIVE],[GENITIVE],False,,False,False,,False,False,,,,,,,,,,,,,,,1,I,5,1,I,5,True,PRON,nsubj,5,figure,nsubj,False,True,2
5,299440,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,6,1,KRISTIN;,141,6,,,(.),..,(.),..,pause,,14,False,0,False,1.602,1.922,0,False,PAUSE,X,XX,(.),(.),False,,False,False,,False,True,,,,,,,,,,,,,,,1,I,6,1,I,6,True,,,,,,,False,
6,299441,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,7,1,KRISTIN;,141,7,6,4,kind,kind,kind,kind,word,,14,False,0,False,1.922,2.242,0,False,ADV,ADV,RB,kind,kind,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,7,1,I,7,True,ADV,advmod,4,of,advmod,False,True,3
7,299442,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,8,1,KRISTIN;,141,8,5,5,of,of,of,of,word,,14,False,0,False,2.242,2.563,0,False,ADV,ADV,RB,of,of,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,8,1,I,8,True,ADV,advmod,5,figure,advmod,False,True,4
8,299443,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,9,1,KRISTIN;,141,9,4,6,figure,figure,figure,figure,word,,14,False,0,False,2.563,2.883,0,False,NOUN,NOUN,NN,figure,figure,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,9,1,I,9,True,VERB,ccomp,1,let,ccomp,False,True,5
9,299444,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,10,1,KRISTIN;,141,10,3,7,out,out,out,out,word,,14,False,0,False,2.883,3.2030000000000003,0,False,ADP,ADP,RP,out,out,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,10,1,I,10,True,ADP,prt,5,figure,prt,False,True,6
10,299445,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,I,11,1,KRISTIN;,141,11,2,8,a,a,a,a,word,,14,False,0,False,3.2030000000000003,3.524,0,False,DET,DET,DT,a,a,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,11,1,I,11,True,DET,det,16,quota,det,False,True,7
11,299446,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,L,12,1,KRISTIN;,141,12,1,9,cla:ssic,cla=ssic,classic,classic,word,,14,False,0,True,3.524,3.844,0,False,ADJ,ADJ,JJ,classic,classic,False,,False,True,4,False,False,,,,,,,,,,,,,,,1,I,12,1,I,12,True,ADJ,amod,16,quota,amod,False,True,8
12,299447,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,O,13,1,KRISTIN;,141,13,,,",",",",",",",",endnote,continuing,14,False,0,False,-99.0,-99.0,0,False,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,13,1,I,13,True,PUNCT,punct,12,diet,punct,False,True,9
13,299448,sbc041,1,0.0,0.15,4.449000000000001,3.844,3.844,3.694,O,14,1,KRISTIN;,141,14,,,"
","
",,,newline,,14,False,0,True,-99.0,-99.0,0,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,14,1,I,14,True,,,,,,,False,
14,299449,sbc041,2,3.844,3.844,4.449000000000001,4.449000000000001,0.605,0.605,U,15,2,KRISTIN;,141,1,1,1,u:m,u=m,um,um,word,,3,False,0,True,3.844,4.449000000000001,0,False,FILL,INTJ,UH,um,um,False,,False,True,2,False,False,,,,,,,,,,,,,,,1,I,15,1,I,15,True,INTJ,intj,12,diet,intj,False,True,10
15,299450,sbc041,2,3.844,3.844,4.449000000000001,4.449000000000001,0.605,0.605,O,16,2,KRISTIN;,141,2,,,",",",",",",",",endnote,continuing,3,False,0,False,-99.0,-99.0,0,False,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,16,1,I,16,True,PUNCT,punct,12,diet,punct,False,True,11
16,299451,sbc041,2,3.844,3.844,4.449000000000001,4.449000000000001,0.605,0.605,O,17,2,KRISTIN;,141,3,,,"
","
",,,newline,,3,False,0,True,-99.0,-99.0,0,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,17,1,I,17,True,,,,,,,False,
17,299452,sbc041,3,4.449000000000001,4.449000000000001,4.829,5.674,1.225,1.225,B,18,3,KRISTIN;,141,1,,,(%):,%=,(%),%,vocalism,,4,False,0,False,4.449000000000001,4.829,-0.38,True,VOCAL,X,X,(%),(%),False,,False,True,4,False,False,,,,,,1,,,,,,,,,1,I,18,1,I,18,True,,,,,,,False,
18,299453,sbc041,3,4.449000000000001,4.449000000000001,4.829,5.674,1.225,1.225,L,19,3,KRISTIN;,141,2,1,1,diet,diet,diet,diet,word,,4,False,0,True,4.829,5.349,-0.52,True,NOUN,NOUN,NN,diet,diet,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,19,1,I,19,True,PROPN,nmod,16,quota,nmod,False,True,12
19,299454,sbc041,3,4.449000000000001,4.449000000000001,4.829,5.674,1.225,1.225,O,20,3,KRISTIN;,141,3,,,",",",",",",",",endnote,continuing,4,False,0,False,-99.0,-99.0,0,False,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,20,1,I,20,True,PUNCT,punct,12,diet,punct,False,True,13
20,299455,sbc041,3,4.449000000000001,4.449000000000001,4.829,5.674,1.225,1.225,O,21,3,KRISTIN;,141,4,,,"
","
",,,newline,,4,False,0,True,-99.0,-99.0,-0.325,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,21,1,I,21,True,,,,,,,False,
21,299456,sbc041,4,5.674,5.674,5.723999999999999,6.139,0.465,0.465,U,22,4,KRISTIN;,141,1,1,1,uh,uh,uh,uh,word,,3,False,0,True,5.723999999999999,6.123999999999999,-0.4,True,FILL,INTJ,UH,uh,uh,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,22,1,I,22,True,INTJ,intj,12,diet,intj,False,True,14
22,299457,sbc041,4,5.674,5.674,5.723999999999999,6.139,0.465,0.465,O,23,4,KRISTIN;,141,2,,,",",",",",",",",endnote,continuing,3,False,0,False,-99.0,-99.0,-0.015,False,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,23,1,I,23,True,PUNCT,punct,12,diet,punct,False,True,15
23,299458,sbc041,4,5.674,5.674,5.723999999999999,6.139,0.465,0.465,O,24,4,KRISTIN;,141,3,,,"
","
",,,newline,,3,False,0,True,-99.0,-99.0,0,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,24,1,I,24,True,,,,,,,False,
24,299459,sbc041,5,6.139,6.289000000000001,6.139,6.930000000000001,0.7909999999999999,0.641,B,25,5,KRISTIN;,141,1,,,(.),..,(.),..,pause,,4,False,0,False,6.139,6.534,0,False,PAUSE,X,XX,(.),(.),False,,False,False,,False,True,,,,,,,,,,,,,,,1,I,25,1,I,25,True,,,,,,,False,
25,299460,sbc041,5,6.139,6.289000000000001,6.139,6.930000000000001,0.7909999999999999,0.641,L,26,5,KRISTIN;,141,2,1,1,quota,quota,quota,quota,word,,4,False,0,True,6.534,6.930000000000001,-0.61,True,NOUN,NOUN,NN,quota,quota,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,26,1,I,26,True,NOUN,dobj,5,figure,dobj,False,True,16
