,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,305377,sbc042,1,0.0,0.5,0,2.278,2.278,1.778,B,1,1,KENDRA;,143,1,,,(...),...,(...),...,pause,,8,False,0,False,0.0,0.163,,True,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,,,,,,,False,
1,305378,sbc042,1,0.0,0.5,0,2.278,2.278,1.778,I,2,1,KENDRA;,143,2,5,1,What,What,What,What,word,,8,False,0,True,0.163,0.325,-2.278,False,PRON,PRON,WP,what,what,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,2,1,I,2,True,PRON,dobj,3,do,dobj,True,True,0
2,305379,sbc042,1,0.0,0.5,0,2.278,2.278,1.778,I,3,1,KENDRA;,143,3,4,2,'d,'d,'d,'d,word,,8,True,2,False,0.325,0.651,-2.278,False,AUX,AUX,VBP,would~have,would~had,False,,False,False,,False,False,,,,,,,,,,,,,,,1,I,3,1,I,3,True,AUX,aux,3,do,aux,False,True,1
3,305380,sbc042,1,0.0,0.5,0,2.278,2.278,1.778,I,4,1,KENDRA;,143,4,3,3,you,you,you,you,word,,8,False,0,False,0.651,0.976,-2.278,False,PRON,PRON,PRP,-PRON-,you,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,PRON,nsubj,3,do,nsubj,False,True,2
4,305381,sbc042,1,0.0,0.5,0,2.278,2.278,1.778,I,5,1,KENDRA;,143,5,2,4,do,do,do,do,word,,8,False,0,False,0.976,1.302,-2.278,False,AUX,AUX,VB,do,do,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,5,1,I,5,True,VERB,ROOT,3,do,ROOT,False,True,3
5,305382,sbc042,1,0.0,0.5,0,2.278,2.278,1.778,L,6,1,KENDRA;,143,6,1,5,~Sabrina,~Sabrina,Sabrina,Sabrina,word,,8,False,0,True,1.302,1.627,-2.278,False,NOUN,NOUN,NN,Sabrina,Sabrina,False,,False,False,,False,False,,,,,,,,,~,,,,,,1,L,6,1,I,6,True,PROPN,dobj,3,do,dobj,False,True,4
6,305383,sbc042,1,0.0,0.5,0,2.278,2.278,1.778,O,7,1,KENDRA;,143,7,,,?,?,?,?,endnote,appeal,8,False,0,False,-99.0,-99.0,-2.278,False,PRSDY,PUNCT,.,?,?,False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,7,1,I,7,True,PUNCT,punct,3,do,punct,False,True,5
7,305384,sbc042,1,0.0,0.5,0,2.278,2.278,1.778,O,8,1,KENDRA;,143,8,,,"
","
",,,newline,,8,False,0,True,-99.0,-99.0,-2.278,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,8,1,L,8,True,,,,,,,False,
8,305385,sbc042,2,2.278,2.778,2.278,4.417,2.139,1.639,B,9,2,SABRINA;,144,1,,,(...),...,(...),...,pause,,4,False,0,False,2.278,3.348,0,True,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,2,B,1,2,B,1,True,,,,,,,False,
9,305386,sbc042,2,2.278,2.778,2.278,4.417,2.139,1.639,L,10,2,SABRINA;,144,2,1,1,Nothing,Nothing,Nothing,Nothing,word,,4,False,0,True,3.348,4.417,-2.12,True,PRON,PRON,NN,nothing,nothing,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,2,2,I,2,True,PRON,ROOT,6,Nothing,ROOT,True,True,6
10,305387,sbc042,2,2.278,2.778,2.278,4.417,2.139,1.639,O,11,2,SABRINA;,144,3,,,.,.,.,.,endnote,final,4,False,0,False,-99.0,-99.0,-0.27,True,PRSDY,PUNCT,.,.,.,False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,3,2,I,3,True,PUNCT,punct,6,Nothing,punct,False,True,7
11,305388,sbc042,2,2.278,2.778,2.278,4.417,2.139,1.639,O,12,2,SABRINA;,144,4,,,"
","
",,,newline,,4,False,0,True,-99.0,-99.0,0,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,4,2,L,4,True,,,,,,,False,
12,305389,sbc042,3,4.417,4.917,4.686999999999999,5.927,1.51,1.01,B,13,3,SABRINA;,144,1,,,(...),...,(...),...,pause,,13,False,0,False,4.417,4.568,0,True,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,2,I,5,3,B,1,True,,,,,,,False,
13,305390,sbc042,3,4.417,4.917,4.686999999999999,5.927,1.51,1.01,I,14,3,SABRINA;,144,2,9,1,I,I,I,I,word,,13,False,0,False,4.568,4.719,-0.12000000000000001,True,PRON,PRON,PRP,-PRON-,i,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,6,3,I,2,True,PRON,nsubj,9,left,nsubj,True,True,8
14,305391,sbc042,3,4.417,4.917,4.686999999999999,5.927,1.51,1.01,I,15,3,SABRINA;,144,3,8,2,left,left,left,left,word,,13,False,0,False,4.719,4.87,-0.19,True,VERB,VERB,VBD,leave,left,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,7,3,I,3,True,VERB,ROOT,9,left,ROOT,False,True,9
15,305392,sbc042,3,4.417,4.917,4.686999999999999,5.927,1.51,1.01,I,16,3,SABRINA;,144,4,7,3,the,the,the,the,word,,13,False,0,False,4.87,5.021,-0.06,True,DET,DET,DT,the,the,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,8,3,I,4,True,DET,det,11,phone,det,False,True,10
16,305393,sbc042,3,4.417,4.917,4.686999999999999,5.927,1.51,1.01,I,17,3,SABRINA;,144,5,6,4,phone,phone,phone,phone,word,,13,False,0,False,5.021,5.172,-0.11,True,NOUN,NOUN,NN,phone,phone,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,9,3,I,5,True,NOUN,dobj,9,left,dobj,False,True,11
17,305394,sbc042,3,4.417,4.917,4.686999999999999,5.927,1.51,1.01,I,18,3,SABRINA;,144,6,5,5,in,in,in,in,word,,13,False,0,False,5.172,5.323,-0.07,True,ADP,ADP,IN,in,in,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,10,3,I,6,True,ADP,prep,9,left,prep,False,True,12
18,305395,sbc042,3,4.417,4.917,4.686999999999999,5.927,1.51,1.01,I,19,3,SABRINA;,144,7,4,6,my,my,my,my,word,,13,False,0,False,5.323,5.474,-0.08,True,DET,DET,PRP$,-PRON-,my,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,11,3,I,7,True,PRON,poss,14,bedroom,poss,False,True,13
19,305396,sbc042,3,4.417,4.917,4.686999999999999,5.927,1.51,1.01,I,20,3,SABRINA;,144,8,3,7,bedroom,bedroom,bedroom,bedroom,word,,13,False,0,False,5.474,5.624999999999999,-0.28,True,NOUN,NOUN,NN,bedroom,bedroom,True,,False,False,,False,False,,,,,,,,,,,,,,,2,I,12,3,I,8,True,NOUN,pobj,12,in,pobj,False,True,14
20,305397,sbc042,3,4.417,4.917,4.686999999999999,5.927,1.51,1.01,I,21,3,SABRINA;,144,9,,,<%,<%,<%,<%,anno,,13,False,0,False,-99.0,-99.0,0,True,ANNO,X,X,<%,<%,False,,False,False,,False,False,,,,,,,,,,%,,,,,2,I,13,3,I,9,True,,,,,,,False,
