,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,254090,sbc035,1,0.0,0.0,0.0,1.02,1.02,1.02,B,1,1,PATTY;,118,1,5,1,[It,[It,It,It,word,,7,False,0,True,0.0,0.204,-0.27,True,PRON,PRON,PP,It,It,False,[,True,False,,False,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,PRON,nsubj,1,'s,nsubj,True,True,0
1,254091,sbc035,1,0.0,0.0,0.0,1.02,1.02,1.02,I,2,1,PATTY;,118,2,4,2,'s,'s,'s,'s,word,,7,True,1,False,0.204,0.408,-0.27,True,AUX,AUX,VBZ,be,is,False,,True,False,,False,False,,,,,,,,,,,,,,,1,I,2,1,I,2,True,AUX,ROOT,1,'s,ROOT,False,True,1
2,254092,sbc035,1,0.0,0.0,0.0,1.02,1.02,1.02,I,3,1,PATTY;,118,3,3,3,not,not,not,not,word,,7,False,0,False,0.408,0.612,-0.22,True,PART,PART,RB,not,not,True,,True,False,,False,False,,,,,,,,,,,,,,,1,I,3,1,I,3,True,PART,neg,1,'s,neg,False,True,2
3,254093,sbc035,1,0.0,0.0,0.0,1.02,1.02,1.02,I,4,1,PATTY;,118,4,2,4,that,that,that,that,word,,7,False,0,False,0.612,0.8160000000000001,-0.16,True,ADV,ADV,RB,that,that,True,,True,False,,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,ADV,advmod,4,bad,advmod,False,True,3
4,254094,sbc035,1,0.0,0.0,0.0,1.02,1.02,1.02,L,5,1,PATTY;,118,5,1,5,bad,bad,bad,bad,word,,7,False,0,True,0.8160000000000001,1.02,0,False,ADJ,ADJ,JJ,bad,bad,True,,True,False,,False,False,,,,,,,,,,,,,,,1,L,5,1,I,5,True,ADJ,acomp,1,'s,acomp,False,True,4
5,254095,sbc035,1,0.0,0.0,0.0,1.02,1.02,1.02,O,6,1,PATTY;,118,6,,,",",",",",",",",endnote,continuing,7,False,0,False,-99.0,-99.0,-0.05,True,PRSDY,PUNCT,",",",",",",False,,True,False,,False,False,,,,,,,,,,,,,,,1,O,6,1,I,6,True,PUNCT,punct,1,'s,punct,False,True,5
6,254096,sbc035,1,0.0,0.0,0.0,1.02,1.02,1.02,O,7,1,PATTY;,118,7,,,"
","
",,,newline,,7,False,0,True,-99.0,-99.0,-0.02,True,SPACE,SPACE,_SP,"
","
",False,,True,False,,False,False,,,,,,,,,,,,,,,1,O,7,1,I,7,True,,,,,,,False,
7,254097,sbc035,2,0.0,0.0,0.719,0.719,0.719,0.719,B,8,2,DALE;,125,1,,,[#,[X,#,,word,,5,False,0,False,0.0,0.24,-0.719,False,X,X,X,#,#,False,[,True,False,,False,False,,,,2,,,,,,,,,,,2,B,1,2,B,1,True,NOUN,dep,9,something,dep,True,True,8
8,254098,sbc035,2,0.0,0.0,0.719,0.719,0.719,0.719,I,9,2,DALE;,125,2,2,1,something,something,something,something,word,,5,False,0,False,0.24,0.479,0,False,PRON,PRON,NN,something,something,True,,True,False,,False,False,,,,,,,,,,,,,,,2,I,2,2,I,2,True,PRON,dep,18,want,dep,False,True,9
9,254099,sbc035,2,0.0,0.0,0.719,0.719,0.719,0.719,L,10,2,DALE;,125,3,1,2,else,else,else,else,word,,5,False,0,True,0.479,0.719,0,False,ADV,ADV,RB,else,else,True,,True,False,,False,False,,,,,,,,,,,,,,,2,I,3,2,I,3,True,ADV,advmod,9,something,advmod,False,True,10
10,254100,sbc035,2,0.0,0.0,0.719,0.719,0.719,0.719,O,11,2,DALE;,125,4,,,",",",",",",",",endnote,continuing,5,False,0,False,-99.0,-99.0,0,False,PRSDY,PUNCT,",",",",",",False,,True,False,,False,False,,,,,,,,,,,,,,,2,O,4,2,I,4,True,PUNCT,punct,9,something,punct,False,True,11
11,254101,sbc035,2,0.0,0.0,0.719,0.719,0.719,0.719,O,12,2,DALE;,125,5,,,"
","
",,,newline,,5,False,0,True,-99.0,-99.0,0,False,SPACE,SPACE,_SP,"
","
",False,,True,False,,False,False,,,,,,,,,,,,,,,2,O,5,2,I,5,True,,,,,,,False,
12,254102,sbc035,3,0.719,0.719,0.719,1.292,0.5730000000000001,0.5730000000000001,B,13,3,DALE;,125,1,4,1,or,or,or,or,word,,6,False,0,False,0.719,0.8190000000000001,-0.1,True,CCONJ,CCONJ,CC,or,or,True,,True,False,,False,False,,,,,,,,,,,,,,,2,I,6,2,I,6,True,CCONJ,cc,9,something,cc,False,True,12
13,254103,sbc035,3,0.719,0.719,0.719,1.292,0.5730000000000001,0.5730000000000001,I,14,3,DALE;,125,2,3,2,do,do,do,do,word,,6,False,0,False,0.8190000000000001,0.959,-0.14,True,AUX,AUX,VBP,do,do,True,,True,False,,False,False,,,,,,,,,,,,,,,2,I,7,2,I,7,True,AUX,aux,15,want,aux,False,True,13
14,254104,sbc035,3,0.719,0.719,0.719,1.292,0.5730000000000001,0.5730000000000001,I,15,3,DALE;,125,3,2,3,you,you,you,you,word,,6,False,0,False,0.959,1.099,-0.14,True,PRON,PRON,PRP,-PRON-,you,True,,True,False,,False,False,,,,,,,,,,,,,,,2,I,8,2,I,8,True,PRON,nsubj,15,want,nsubj,False,True,14
15,254105,sbc035,3,0.719,0.719,0.719,1.292,0.5730000000000001,0.5730000000000001,L,16,3,DALE;,125,4,1,4,want],want],want,want,word,,6,False,0,False,1.099,1.269,-0.17,True,VERB,VERB,VB,want,want,False,],True,False,,False,False,,,,,,,,,,,,,,,2,L,9,2,I,9,True,VERB,conj,9,something,conj,False,True,15
16,254106,sbc035,3,0.719,0.719,0.719,1.292,0.5730000000000001,0.5730000000000001,O,17,3,DALE;,125,5,,,—,--,—,--,endnote,break,6,False,0,False,-99.0,-99.0,-0.023,True,PRSDY,PUNCT,:,—,-,False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,10,2,I,10,True,PUNCT,punct,18,want,punct,False,True,16
