,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,273938,sbc037,1,0.0,0.0,0.0,0.455,0.455,0.455,U,1,1,DOLORES;,129,1,1,1,Mom,Mom,Mom,Mom,word,,3,False,0,True,0.0,0.455,-0.455,False,PROPN,PROPN,NNP,Mom,mom,True,,False,False,,False,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,NOUN,npadvmod,4,want,npadvmod,True,True,0
1,273939,sbc037,1,0.0,0.0,0.0,0.455,0.455,0.455,O,2,1,DOLORES;,129,2,,,",",",",",",",",endnote,continuing,3,False,0,False,-99.0,-99.0,0,False,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,2,1,I,2,True,PUNCT,punct,4,want,punct,False,True,1
2,273940,sbc037,1,0.0,0.0,0.0,0.455,0.455,0.455,O,3,1,DOLORES;,129,3,,,"
","
",,,newline,,3,False,0,True,-99.0,-99.0,0,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,3,1,I,3,True,,,,,,,False,
3,273941,sbc037,2,0.455,0.455,0.455,1.345,0.89,0.89,B,4,2,DOLORES;,129,1,5,1,did,did,did,did,word,,7,False,0,False,0.455,0.545,-0.09,True,AUX,AUX,VBD,do,did,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,AUX,aux,4,want,aux,False,True,2
4,273942,sbc037,2,0.455,0.455,0.455,1.345,0.89,0.89,I,5,2,DOLORES;,129,2,4,2,you,you,you,you,word,,7,False,0,False,0.545,0.6649999999999999,-0.12000000000000001,True,PRON,PRON,PRP,-PRON-,you,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,5,1,I,5,True,PRON,nsubj,4,want,nsubj,False,True,3
5,273943,sbc037,2,0.455,0.455,0.455,1.345,0.89,0.89,I,6,2,DOLORES;,129,3,3,3,want,want,want,want,word,,7,False,0,False,0.6649999999999999,0.8250000000000001,-0.16,True,VERB,VERB,VB,want,want,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,6,1,I,6,True,VERB,ROOT,4,want,ROOT,False,True,4
6,273944,sbc037,2,0.455,0.455,0.455,1.345,0.89,0.89,I,7,2,DOLORES;,129,4,2,4,me,me,me,me,word,,7,False,0,False,0.8250000000000001,0.955,-0.13,True,PRON,PRON,PRP,-PRON-,me,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,7,1,I,7,True,PRON,nsubj,6,to,nsubj,False,True,5
7,273945,sbc037,2,0.455,0.455,0.455,1.345,0.89,0.89,L,8,2,DOLORES;,129,5,1,5,to,to,to,to,word,,7,False,0,True,0.955,1.325,-0.37,True,PART,PART,TO,to,to,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,8,1,I,8,True,PART,ccomp,4,want,ccomp,False,True,6
8,273946,sbc037,2,0.455,0.455,0.455,1.345,0.89,0.89,O,9,2,DOLORES;,129,6,,,",",",",",",",",endnote,continuing,7,False,0,False,-99.0,-99.0,0.37,False,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,9,1,I,9,True,PUNCT,punct,4,want,punct,False,True,7
9,273947,sbc037,2,0.455,0.455,0.455,1.345,0.89,0.89,O,10,2,DOLORES;,129,7,,,"
","
",,,newline,,7,False,0,True,-99.0,-99.0,0,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,10,1,I,10,True,,,,,,,False,
10,273948,sbc037,3,1.345,1.345,0.955,2.73,1.385,1.385,B,11,3,DOLORES;,129,1,6,1,to,to,to,to,word,,9,False,0,False,1.345,1.543,-0.37,True,PART,PART,TO,to,to,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,11,1,I,11,True,PART,aux,9,cook,aux,False,True,8
11,273949,sbc037,3,1.345,1.345,0.955,2.73,1.385,1.385,I,12,3,DOLORES;,129,2,,,(.),..,(.),..,pause,,9,False,0,False,1.543,1.741,-0.02,True,PAUSE,X,XX,(.),(.),False,,False,False,,False,True,,,,,,,,,,,,,,,1,I,12,1,I,12,True,,,,,,,False,
12,273950,sbc037,3,1.345,1.345,0.955,2.73,1.385,1.385,I,13,3,DOLORES;,129,3,5,2,cook,cook,cook,cook,word,,9,False,0,False,1.741,1.939,-0.31,True,VERB,VERB,VB,cook,cook,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,13,1,I,13,True,VERB,advcl,4,want,advcl,False,True,9
13,273951,sbc037,3,1.345,1.345,0.955,2.73,1.385,1.385,I,14,3,DOLORES;,129,4,4,3,the,the,the,the,word,,9,False,0,False,1.939,2.136,-0.12000000000000001,True,DET,DET,DT,the,the,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,14,1,I,14,True,DET,det,11,rest,det,False,True,10
14,273952,sbc037,3,1.345,1.345,0.955,2.73,1.385,1.385,I,15,3,DOLORES;,129,5,3,4,rest,rest,rest,rest,word,,9,False,0,False,2.136,2.334,-0.32999999999999996,True,NOUN,NOUN,NN,rest,rest,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,15,1,I,15,True,NOUN,dobj,9,cook,dobj,False,True,11
15,273953,sbc037,3,1.345,1.345,0.955,2.73,1.385,1.385,I,16,3,DOLORES;,129,6,2,5,of,of,of,of,word,,9,False,0,False,2.334,2.532,-0.07,True,ADP,ADP,IN,of,of,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,16,1,I,16,True,ADP,prep,11,rest,prep,False,True,12
16,273954,sbc037,3,1.345,1.345,0.955,2.73,1.385,1.385,L,17,3,DOLORES;,129,7,1,6,the,the,the,the,word,,9,False,0,True,2.532,2.73,-0.31,True,DET,DET,DT,the,the,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,17,1,I,17,True,PRON,pobj,12,of,pobj,False,True,13
17,273955,sbc037,3,1.345,1.345,0.955,2.73,1.385,1.385,O,18,3,DOLORES;,129,8,,,",",",",",",",",endnote,continuing,9,False,0,False,-99.0,-99.0,-0.015,True,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,18,1,I,18,True,PUNCT,punct,9,cook,punct,False,True,14
18,273956,sbc037,3,1.345,1.345,0.955,2.73,1.385,1.385,O,19,3,DOLORES;,129,9,,,"
","
",,,newline,,9,False,0,True,-99.0,-99.0,-0.015,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,19,1,I,19,True,,,,,,,False,
19,273957,sbc037,4,2.73,2.73,2.73,3.27,0.54,0.54,B,20,4,DOLORES;,129,1,2,1,of,of,of,of,word,,4,False,0,False,2.73,2.91,-0.18,True,ADP,ADP,IN,of,of,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,20,1,I,20,True,ADP,prep,9,cook,prep,False,True,15
20,273958,sbc037,4,2.73,2.73,2.73,3.27,0.54,0.54,L,21,4,DOLORES;,129,2,1,2,the,the,the,the,word,,4,False,0,True,2.91,3.25,-0.33999999999999997,True,DET,DET,DT,the,the,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,21,1,I,21,True,PRON,pobj,15,of,pobj,False,True,16
21,273959,sbc037,4,2.73,2.73,2.73,3.27,0.54,0.54,O,22,4,DOLORES;,129,3,,,",",",",",",",",endnote,continuing,4,False,0,False,-99.0,-99.0,-0.02,True,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,22,1,I,22,True,PUNCT,punct,23,chilis,punct,False,True,17
22,273960,sbc037,4,2.73,2.73,2.73,3.27,0.54,0.54,O,23,4,DOLORES;,129,4,,,"
","
",,,newline,,4,False,0,True,-99.0,-99.0,-1,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,23,1,I,23,True,,,,,,,False,
