,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,365677,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,B,1,1,DANA;,174,1,10,1,I,I,I,I,word,,13,False,0,False,0.0,0.162,-0.08,True,PRON,PRON,PRP,-PRON-,i,True,,False,False,,False,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,PRON,nsubj,1,thought,nsubj,True,True,0
1,365678,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,I,2,1,DANA;,174,2,9,2,thought,thought,thought,thought,word,,13,False,0,False,0.162,0.324,-0.19,True,VERB,VERB,VBD,think,thought,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,2,1,I,2,True,VERB,ROOT,1,thought,ROOT,False,True,1
2,365679,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,I,3,1,DANA;,174,3,8,3,they,they,they,they,word,,13,False,0,False,0.324,0.485,-0.22,True,PRON,PRON,PRP,-PRON-,they,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,3,1,I,3,True,PRON,nsubj,4,gon,nsubj,False,True,2
3,365680,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,I,4,1,DANA;,174,4,7,4,were,were,were,were,word,,13,False,0,False,0.485,0.647,-0.06,True,AUX,AUX,VBD,be,were,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,AUX,aux,4,gon,aux,False,True,3
4,365681,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,I,5,1,DANA;,174,5,6,5,gon,gon,gon,gon,word,,13,False,0,True,0.647,0.809,-0.14,True,VERB,VERB,VBG,go,going,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,5,1,I,5,True,VERB,ccomp,1,thought,ccomp,False,True,4
5,365682,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,I,6,1,DANA;,174,6,5,6,na,na,na,na,word,,13,True,5,False,0.809,0.971,-0.14,True,PART,PART,TO,to,to,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,6,1,I,6,True,PART,aux,6,be,aux,False,True,5
6,365683,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,I,7,1,DANA;,174,7,4,7,be,be,be,be,word,,13,False,0,False,0.971,1.133,-0.1,True,AUX,AUX,VB,be,be,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,7,1,I,7,True,AUX,xcomp,4,gon,xcomp,False,True,6
7,365684,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,I,8,1,DANA;,174,8,3,8,back,back,back,back,word,,13,False,0,False,1.133,1.295,-0.81,True,ADV,ADV,RB,back,back,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,8,1,I,8,True,ADV,advmod,6,be,advmod,False,True,7
8,365685,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,I,9,1,DANA;,174,9,,,(.),..,(.),..,pause,,13,False,0,False,1.295,1.456,0,True,PAUSE,X,XX,(.),(.),False,,False,False,,False,True,,,,,,,,,,,,,,,1,I,9,1,I,9,True,,,,,,,False,
9,365686,sbc050,1,0.0,0.0,0,1.78,1.78,1.78,I,10,1,DANA;,174,10,2,9,by,by,by,by,word,,13,False,0,False,1.456,1.618,-0.07,True,ADP,ADP,IN,by,by,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,10,1,I,10,True,ADP,prep,7,back,prep,False,True,8
