,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,8912,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,B,1,1,JAMIE;,102,1,9,1,How,How,How,How,word,,11,False,0,False,2.4,2.5,-0.1,True,ADV,ADV,WRB,how,how,True,,False,False,,False,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,SCONJ,advmod,3,teach,advmod,True,True,0
1,8913,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,I,2,1,JAMIE;,102,2,8,2,[can,[can,can,can,word,,11,False,0,False,2.5,2.69,-0.19,True,NOUN,NOUN,NN,can,can,False,[,True,False,,False,False,,,,,,,,,,,,,,,1,I,2,1,I,2,True,AUX,aux,3,teach,aux,False,True,1
2,8914,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,I,3,1,JAMIE;,102,3,7,3,you,you,you,you,word,,11,False,0,False,2.69,2.75,-0.06,True,PRON,PRON,PRP,-PRON-,you,True,,True,False,,False,False,,,,,,,,,,,,,,,1,I,3,1,I,3,True,PRON,nsubj,3,teach,nsubj,False,True,2
3,8915,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,I,4,1,JAMIE;,102,4,6,4,teach,teach,teach,teach,word,,11,False,0,False,2.75,3.06,-0.31,True,VERB,VERB,VBP,teach,teach,True,,True,False,,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,VERB,ROOT,3,teach,ROOT,False,True,3
4,8916,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,I,5,1,JAMIE;,102,5,5,5,a,a,a,a,word,,11,False,0,False,3.06,3.15,-0.09,True,DET,DET,DT,a,a,True,,True,False,,False,False,,,,,,,,,,,,,,,1,I,5,1,I,5,True,DET,det,5,three-year-old,det,False,True,4
5,8917,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,I,6,1,JAMIE;,102,6,4,6,three-year-old,three-year-old,three-year-old,three-year-old,word,,11,False,0,False,3.15,4.0,-0.8500000000000001,True,NOUN,NOUN,NN,three-year-old,three-year-old,False,,True,False,,False,False,,,,,,,,,,,,,,,1,I,6,1,I,6,True,PROPN,dobj,3,teach,dobj,False,True,5
6,8918,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,I,7,1,JAMIE;,102,7,3,7,to],to],to,to,word,,11,False,0,False,4.0,4.24,-0.24000000000000002,True,ADP,ADP,IN,to,to,False,],True,False,,False,False,,,,,,,,,,,,,,,1,I,7,1,I,7,True,PART,aux,7,tap,aux,False,True,6
7,8919,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,I,8,1,JAMIE;,102,8,2,8,ta:p,ta=p,tap,tap,word,,11,False,0,False,4.24,4.46,-0.22,True,VERB,VERB,VB,tap,tap,False,,False,True,3,False,False,,,,,,,,,,,,,,,1,I,8,1,I,8,True,VERB,xcomp,3,teach,xcomp,False,True,7
8,8920,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,L,9,1,JAMIE;,102,9,1,9,[2dance2],[2dance2],dance,dance,word,,11,False,0,True,5.28,5.6,-0.32,True,VERB,VERB,VB,dance,dance,False,[],True,False,,False,False,,,,,,,,,,,,,,,1,L,9,1,I,9,True,NOUN,dobj,7,tap,dobj,False,True,8
9,8921,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,O,10,1,JAMIE;,102,10,,,.,.,.,.,endnote,final,11,False,0,False,-99.0,-99.0,-0.92,True,PRSDY,PUNCT,.,.,.,False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,10,1,I,10,True,PUNCT,punct,3,teach,punct,False,True,9
10,8922,sbc002,1,0.0,0.0,2.4,6.52,6.52,6.52,O,11,1,JAMIE;,102,11,,,"
","
",,,newline,,11,False,0,True,-99.0,-99.0,-0.8200000000000001,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,1,O,11,1,L,11,True,,,,,,,False,
11,8923,sbc002,2,4.430000000000001,4.430000000000001,4.430000000000001,5.78,1.35,1.35,B,12,2,HAROLD;,4,1,6,1,[I,[I,I,I,word,,8,False,0,False,4.430000000000001,4.56,-0.13,True,PRONOUN,PRONOUN,PP,I,I,False,[,True,False,,False,False,,,,,,,,,,,,,,,2,B,1,2,B,1,True,PRON,nsubj,13,imagine,nsubj,True,True,10
12,8924,sbc002,2,4.430000000000001,4.430000000000001,4.430000000000001,5.78,1.35,1.35,I,13,2,HAROLD;,4,2,5,2,ca,ca,ca,ca,word,,8,False,0,True,4.56,4.71,-0.3,True,VERB,VERB,MD,ca,ca,True,,True,False,,False,False,,,,,,,,,,,,,,,2,I,2,2,I,2,True,AUX,aux,13,imagine,aux,False,True,11
13,8925,sbc002,2,4.430000000000001,4.430000000000001,4.430000000000001,5.78,1.35,1.35,I,14,2,HAROLD;,4,3,4,3,n't,n't,n't,n't,word,,8,True,13,False,4.71,4.859999999999999,-0.3,True,PART,PART,RB,not,not,False,,True,False,,False,False,,,,,,,,,,,,,,,2,I,3,2,I,3,True,PART,neg,13,imagine,neg,False,True,12
14,8926,sbc002,2,4.430000000000001,4.430000000000001,4.430000000000001,5.78,1.35,1.35,I,15,2,HAROLD;,4,4,3,4,imagine,imagine,imagine,imagine,word,,8,False,0,False,4.859999999999999,5.31,-0.45,True,VERB,VERB,VB,imagine,imagine,True,,True,False,,False,False,,,,,,,,,,,,,,,2,I,4,2,I,4,True,VERB,ROOT,13,imagine,ROOT,False,True,13
15,8927,sbc002,2,4.430000000000001,4.430000000000001,4.430000000000001,5.78,1.35,1.35,I,16,2,HAROLD;,4,5,2,5,teaching,teaching,teaching,teaching,word,,8,False,0,False,5.31,5.51,-0.2,True,VERB,VERB,VBG,teach,teaching,True,,True,False,,False,False,,,,,,,,,,,,,,,2,I,5,2,I,5,True,VERB,xcomp,13,imagine,xcomp,False,True,14
16,8928,sbc002,2,4.430000000000001,4.430000000000001,4.430000000000001,5.78,1.35,1.35,L,17,2,HAROLD;,4,6,1,6,a],a],a,a,word,,8,False,0,False,5.51,5.54,-0.03,True,DET,DET,DT,a,a,False,],True,False,,False,False,,,,,,,,,,,,,,,2,I,6,2,I,6,True,PRON,dobj,14,teaching,dobj,False,True,15
17,8929,sbc002,2,4.430000000000001,4.430000000000001,4.430000000000001,5.78,1.35,1.35,O,18,2,HAROLD;,4,7,,,—,--,—,--,endnote,break,8,False,0,False,-99.0,-99.0,-0.24000000000000002,True,PRSDY,PUNCT,:,—,-,False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,7,2,I,7,True,PUNCT,punct,15,a,punct,False,True,16
18,8930,sbc002,2,4.430000000000001,4.430000000000001,4.430000000000001,5.78,1.35,1.35,O,19,2,HAROLD;,4,8,,,"
","
",,,newline,,8,False,0,True,-99.0,-99.0,0,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,8,2,I,8,True,,,,,,,False,
19,8931,sbc002,3,6.08,6.08,6.08,6.35,0.27,0.27,U,20,3,HAROLD;,4,1,1,1,[2@Yeah],[2@Yeah],Yeah,Yeah,word,,3,False,0,True,6.08,6.33,-0.25,True,ADV,ADV,RB,yes,yes,False,[],True,False,,False,False,@word,3,,,,,,,,,,,,,2,I,9,2,I,9,True,INTJ,cc,13,imagine,cc,False,True,17
20,8932,sbc002,3,6.08,6.08,6.08,6.35,0.27,0.27,O,21,3,HAROLD;,4,2,,,",",",",",",",",endnote,continuing,3,False,0,False,-99.0,-99.0,-0.02,True,PRSDY,PUNCT,",",",",",",False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,10,2,I,10,True,PUNCT,punct,13,imagine,punct,False,True,18
21,8933,sbc002,3,6.08,6.08,6.08,6.35,0.27,0.27,O,22,3,HAROLD;,4,3,,,"
","
",,,newline,,3,False,0,True,-99.0,-99.0,0,True,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,11,2,I,11,True,,,,,,,False,
22,8934,sbc002,4,6.35,6.35,6.35,6.73,0.38,0.38,U,23,4,HAROLD;,4,1,1,1,really,really,really,really,word,,3,False,0,True,6.35,6.71,-0.36,True,ADV,ADV,RB,really,really,True,,False,False,,False,False,,,,,,,,,,,,,,,2,L,12,2,I,12,True,ADV,advmod,13,imagine,advmod,False,True,19
23,8935,sbc002,4,6.35,6.35,6.35,6.73,0.38,0.38,O,24,4,HAROLD;,4,2,,,.,.,.,.,endnote,final,3,False,0,False,-99.0,-99.0,-0.02,True,PRSDY,PUNCT,.,.,.,False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,13,2,I,13,True,PUNCT,punct,13,imagine,punct,False,True,20
24,8936,sbc002,4,6.35,6.35,6.35,6.73,0.38,0.38,O,25,4,HAROLD;,4,3,,,"
","
",,,newline,,3,False,0,True,-99.0,-99.0,-0.02,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,2,O,14,2,L,14,True,,,,,,,False,
25,8937,sbc002,5,6.73,7.23,6.73,8.16,1.43,0.93,B,26,5,JAMIE;,102,1,,,(...),...,(...),...,pause,,3,False,0,False,6.73,7.088,,True,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,3,B,1,0,B,1,False,,,,,,,False,
26,8938,sbc002,5,6.73,7.23,6.73,8.16,1.43,0.93,L,27,5,JAMIE;,102,2,,,(H):,(H)=,(H),(H),vocalism,,3,False,0,False,7.088,7.445,-1.43,False,BREATH,PROPN,NP,(H),(H),False,,False,True,4,False,False,,,,,,,,,,,,,,,3,L,2,0,I,2,False,,,,,,,False,
27,8939,sbc002,5,6.73,7.23,6.73,8.16,1.43,0.93,O,28,5,JAMIE;,102,3,,,"
","
",,,newline,,3,False,0,True,-99.0,-99.0,-1.43,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,3,O,3,0,I,3,False,,,,,,,False,
28,8940,sbc002,6,8.16,8.66,8.3,9.56,1.4,0.9,B,29,6,MILES;,6,1,,,(...),...,(...),...,pause,,8,False,0,False,8.16,8.3,-0.14,True,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,4,B,1,3,B,1,True,,,,,,,False,
29,8941,sbc002,6,8.16,8.66,8.3,9.56,1.4,0.9,I,30,6,MILES;,6,2,5,1,Who,Who,Who,Who,word,,8,False,0,False,8.3,8.4,-0.1,True,PRON,PRON,WP,who,who,True,,False,False,,False,False,,,,,,,,,,,,,,,4,I,2,3,I,2,True,PRON,nsubj,22,suggested,nsubj,True,True,21
30,8942,sbc002,6,8.16,8.66,8.3,9.56,1.4,0.9,I,31,6,MILES;,6,3,4,2,suggested,suggested,suggested,suggested,word,,8,False,0,False,8.4,9.02,-0.62,True,VERB,VERB,VBD,suggest,suggested,True,,False,False,,False,False,,,,,,,,,,,,,,,4,I,3,3,I,3,True,VERB,ROOT,22,suggested,ROOT,False,True,22
31,8943,sbc002,6,8.16,8.66,8.3,9.56,1.4,0.9,I,32,6,MILES;,6,4,3,3,this,this,this,this,word,,8,False,0,False,9.02,9.239999999999998,-0.22,True,DET,DET,DT,this,this,True,,False,False,,False,False,,,,,,,,,,,,,,,4,I,4,3,I,4,True,PRON,dobj,22,suggested,dobj,False,True,23
32,8944,sbc002,6,8.16,8.66,8.3,9.56,1.4,0.9,I,33,6,MILES;,6,5,2,4,to,to,to,to,word,,8,False,0,False,9.239999999999998,9.48,-0.24000000000000002,True,ADP,ADP,IN,to,to,True,,False,False,,False,False,,,,,,,,,,,,,,,4,I,5,3,I,5,True,ADP,prep,22,suggested,prep,False,True,24
33,8945,sbc002,6,8.16,8.66,8.3,9.56,1.4,0.9,L,34,6,MILES;,6,6,1,5,em,em,em,em,word,,8,False,0,True,9.48,9.54,-0.06,True,PRON,PRON,PRP,-PRON-,them,True,,False,False,,False,False,,,,,,,,,,,,,,,4,L,6,3,I,6,True,PRON,pobj,24,to,pobj,False,True,25
34,8946,sbc002,6,8.16,8.66,8.3,9.56,1.4,0.9,O,35,6,MILES;,6,7,,,.,.,.,.,endnote,final,8,False,0,False,-99.0,-99.0,-0.02,True,PRSDY,PUNCT,.,.,.,False,,False,False,,False,False,,,,,,,,,,,,,,,4,O,7,3,I,7,True,PUNCT,punct,22,suggested,punct,False,True,26
35,8947,sbc002,6,8.16,8.66,8.3,9.56,1.4,0.9,O,36,6,MILES;,6,8,,,"
","
",,,newline,,8,False,0,True,-99.0,-99.0,-0.02,False,SPACE,SPACE,_SP,"
","
",False,,False,False,,False,False,,,,,,,,,,,,,,,4,O,8,3,L,8,True,,,,,,,False,
