,corpusSeq,docId,unitId,unitStart,unitStartSkipPause,unitStartSkipPauseAlt,unitEnd,unitDur,unitDurSkipPause,unitBil,tokenSeq,sequence,participant,participantId,order,back,place,transcript,transcriptDt1,text,textDt1,kind,endNote,unitLen,clitic,hostId,noSpaceAfter,wordStart,wordEnd,wordDur,wordDurExact,POS_dft,POS_Spacy,POS_Penn,Lemma,Norm,isAlpha,overlap,isOverlap,isLag,:loc,pause,microPause,laugh,@loc,unclear,#loc,%word,%loc,_word,pre-phonation,pseudograph,quality,co-action,tap,+loc,phonetic,turnSeq,turnBil,turnOrder,utteranceSeq,utteranceBil,utteranceOrder,verbalUnit,POS_Spacy_new,POS_Penn_new,head,head_word,dep,is_spaCy_start,spaCy_ignored,spacy_id
0,425588,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,B,1,1,STEVEN;,208,1,,,(...),...,(...),...,pause,,13,False,0,False,0.0,0.303,-1.6500000000000001,True,PAUSE,X,XX,(...),(...),False,,False,False,,True,False,,,,,,,,,,,,,,,1,B,1,1,B,1,True,,,,,,,False,
1,425589,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,I,2,1,STEVEN;,208,2,,,(H),(H),(H),(H),vocalism,,13,False,0,False,0.303,0.606,0,True,BREATH,X,XX,(h),(h),False,,False,False,,False,False,,,,,,,,,,,,,,,1,I,2,1,I,2,True,,,,,,,False,
2,425590,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,I,3,1,STEVEN;,208,3,9,1,Here,Here,Here,Here,word,,13,False,0,True,0.606,0.909,-0.17,True,ADV,ADV,RB,here,here,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,3,1,I,3,True,ADV,advmod,1,'s,advmod,True,True,0
3,425591,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,I,4,1,STEVEN;,208,4,8,2,'s,'s,'s,'s,word,,13,True,3,False,0.909,1.212,-0.17,True,AUX,AUX,VBZ,be,is,False,,False,False,,False,False,,,,,,,,,,,,,,,1,I,4,1,I,4,True,AUX,ROOT,1,'s,ROOT,False,True,1
4,425592,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,I,5,1,STEVEN;,208,5,7,3,a,a,a,a,word,,13,False,0,False,1.212,1.515,-0.04,True,DET,DET,DT,a,a,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,5,1,I,5,True,DET,det,4,place,det,False,True,2
5,425593,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,I,6,1,STEVEN;,208,6,6,4,nice,nice,nice,nice,word,,13,False,0,False,1.515,1.819,-0.21000000000000002,True,ADJ,ADJ,JJ,nice,nice,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,6,1,I,6,True,ADJ,amod,4,place,amod,False,True,3
6,425594,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,I,7,1,STEVEN;,208,7,5,5,place,place,place,place,word,,13,False,0,False,1.819,2.122,-0.19,True,NOUN,NOUN,NN,place,place,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,7,1,I,7,True,NOUN,nsubj,1,'s,nsubj,False,True,4
7,425595,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,I,8,1,STEVEN;,208,8,4,6,to,to,to,to,word,,13,False,0,False,2.122,2.425,-0.1,True,PART,PART,TO,to,to,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,8,1,I,8,True,PART,aux,6,put,aux,False,True,5
8,425596,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,I,9,1,STEVEN;,208,9,3,7,put,put,put,put,word,,13,False,0,False,2.425,2.728,-0.24000000000000002,True,VERB,VERB,VB,put,put,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,9,1,I,9,True,VERB,relcl,4,place,relcl,False,True,6
9,425597,sbc058,1,0.0,0.287,1.65,3.334,3.334,3.047,I,10,1,STEVEN;,208,10,2,8,my,my,my,my,word,,13,False,0,False,2.728,3.031,-0.08,True,DET,DET,PRP$,-PRON-,my,True,,False,False,,False,False,,,,,,,,,,,,,,,1,I,10,1,I,10,True,PRON,poss,8,shoes,poss,False,True,7
