"word","model_type","back","hurdle_place","theta_mean","theta_se_mean","theta_sd","theta_2.5%","theta_25%","theta_50%","theta_75%","theta_97.5%","theta_n_eff","theta_Rhat","lambda_mean","lambda_se_mean","lambda_sd","lambda_2.5%","lambda_25%","lambda_50%","lambda_75%","lambda_97.5%","lambda_n_eff","lambda_Rhat","mu_mean","mu_se_mean","mu_sd","mu_2.5%","mu_25%","mu_50%","mu_75%","mu_97.5%","mu_n_eff","mu_Rhat","phi_mean","phi_se_mean","phi_sd","phi_2.5%","phi_25%","phi_50%","phi_75%","phi_97.5%","phi_n_eff","phi_Rhat","psi_intercept_mean","psi_intercept_se_mean","psi_intercept_sd","psi_intercept_2.5%","psi_intercept_25%","psi_intercept_50%","psi_intercept_75%","psi_intercept_97.5%","psi_intercept_n_eff","psi_intercept_Rhat","psi_slope_mean","psi_slope_se_mean","psi_slope_sd","psi_slope_2.5%","psi_slope_25%","psi_slope_50%","psi_slope_75%","psi_slope_97.5%","psi_slope_n_eff","psi_slope_Rhat","alpha_intercept_mean","alpha_intercept_se_mean","alpha_intercept_sd","alpha_intercept_2.5%","alpha_intercept_25%","alpha_intercept_50%","alpha_intercept_75%","alpha_intercept_97.5%","alpha_intercept_n_eff","alpha_intercept_Rhat","alpha_slope_mean","alpha_slope_se_mean","alpha_slope_sd","alpha_slope_2.5%","alpha_slope_25%","alpha_slope_50%","alpha_slope_75%","alpha_slope_97.5%","alpha_slope_n_eff","alpha_slope_Rhat","waic","waic_scaled"
"every","hurdle","TRUE","-2","2.72020456722389","0.00544163700117884","0.352157795436437","2.08555236403183","2.47239884625459","2.70904774828818","2.9485375466465","3.43980275531258","4188.08490593633","0.999589538643731","0.293467276368773","0.00167638256849304","0.119133901958225","0.0815663289599792","0.207737647904015","0.28784251937568","0.369632160793804","0.539189583240035","5050.38469423786","1.00025440151452","5.25467041675634","0.00412657846217987","0.296625565908318","4.70403153008518","5.04751563242418","5.25335697472958","5.44870682695497","5.84572546767009","5166.98196042769","0.999855395408224","3.80850348739437","0.0120987002806562","0.851673833977238","2.50704954879814","3.19580217218883","3.69912686174477","4.28273879227065","5.68336532805751","4955.29110657151","0.999363678383295","-0.118826808381614","0.00901426101446896","0.468108039041452","-1.03687983923813","-0.422261558164534","-0.113906318121813","0.186889421428015","0.787208048002846","2696.6956873916","1.00024915894767","-0.104109831173883","0.00132945523570636","0.0709065988622894","-0.2523669032887","-0.149937935115529","-0.10144303840619","-0.0567260526228073","0.0292637073755344","2844.63055877641","1.00023011986386","1.42364652331135","0.00802480676864947","0.380610620059234","0.696925875637378","1.16336266946676","1.41982055691067","1.67368645200114","2.188545552053","2249.53438947214","0.999617656559362","-0.264182811210677","0.00129927454984136","0.0660113680655433","-0.403118780339627","-0.307013459199775","-0.262591116420276","-0.219915187434638","-0.138861557247706","2581.28289635368","1.00011630739315","1187.85064144905","8.36514536231725"
