"word","model_type","back","hurdle_place","theta_mean","theta_se_mean","theta_sd","theta_2.5%","theta_25%","theta_50%","theta_75%","theta_97.5%","theta_n_eff","theta_Rhat","lambda_mean","lambda_se_mean","lambda_sd","lambda_2.5%","lambda_25%","lambda_50%","lambda_75%","lambda_97.5%","lambda_n_eff","lambda_Rhat","mu_mean","mu_se_mean","mu_sd","mu_2.5%","mu_25%","mu_50%","mu_75%","mu_97.5%","mu_n_eff","mu_Rhat","phi_mean","phi_se_mean","phi_sd","phi_2.5%","phi_25%","phi_50%","phi_75%","phi_97.5%","phi_n_eff","phi_Rhat","psi_intercept_mean","psi_intercept_se_mean","psi_intercept_sd","psi_intercept_2.5%","psi_intercept_25%","psi_intercept_50%","psi_intercept_75%","psi_intercept_97.5%","psi_intercept_n_eff","psi_intercept_Rhat","psi_slope_mean","psi_slope_se_mean","psi_slope_sd","psi_slope_2.5%","psi_slope_25%","psi_slope_50%","psi_slope_75%","psi_slope_97.5%","psi_slope_n_eff","psi_slope_Rhat","alpha_intercept_mean","alpha_intercept_se_mean","alpha_intercept_sd","alpha_intercept_2.5%","alpha_intercept_25%","alpha_intercept_50%","alpha_intercept_75%","alpha_intercept_97.5%","alpha_intercept_n_eff","alpha_intercept_Rhat","alpha_slope_mean","alpha_slope_se_mean","alpha_slope_sd","alpha_slope_2.5%","alpha_slope_25%","alpha_slope_50%","alpha_slope_75%","alpha_slope_97.5%","alpha_slope_n_eff","alpha_slope_Rhat","waic","waic_scaled"
"'ve","gen","FALSE",NA,"2.1501819753934","0.00147221942494809","0.086901984010586","1.98490489930767","2.09185220382796","2.15052765906825","2.20852723875562","2.32143302735242","3484.29001275627","0.999553885808921","0.212999127366042","0.000618770884994923","0.0350099877060643","0.147398081945628","0.189119876803011","0.211894245309638","0.236604406674698","0.284915999106342","3201.28378742822","0.999820564044045","6.27520744479945","0.0021107908591389","0.130149480428737","6.02788748087294","6.1867370728375","6.2726487130686","6.36275728545635","6.53468500752359","3801.8455339034","0.999631335556199","22.2899155728531","0.0861600228310887","4.9660283719443","14.7024087255639","18.6798570072231","21.6635210154258","25.0848515498059","34.2049466910863","3322.05472290081","0.999609494227982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4175.71703054257","8.20376626825653"
"'ve","hurdle","FALSE","1","0.998377364593065","0.00545109751004323","0.269959221358061","0.481879086735434","0.807125490169999","0.997139869482039","1.18245577883895","1.53045420309094","2452.60964624113","1.00099281064128","0.35398082543704","0.000738981668648875","0.0393094585713911","0.272186459725359","0.328093518897722","0.35520043064516","0.381260332977774","0.427541263103549","2829.61138094216","1.00045470803915","6.2774233683131","0.00208537577136761","0.124126591134502","6.0432974176686","6.19286363383797","6.27647699946635","6.35931304336743","6.52657889060708","3542.91726178677","0.999445070058853","22.3798852028814","0.0996458999831442","5.10998528067549","14.566761896939","18.7434088041906","21.6469130213244","25.140504442665","34.4509031163501","2629.78612907214","1.00303401051396","1.00543684823538","0.00514078659314477","0.237015115554361","0.550436845999091","0.842176228508441","1.00097809373562","1.16406403096561","1.4878256255941","2125.65577283909","1.00090214784833","-0.209227757647884","0.000818074063741908","0.0371577132340269","-0.284824861110636","-0.233782125836673","-0.207861545712413","-0.18339787556254","-0.139268413237579","2063.06404125443","1.00154255224508","-5.55254996763564","0.0665411984836378","3.30516918161929","-12.8056189265028","-7.58884070690761","-5.35084977757405","-3.20677524447134","0.0452893995970154","2467.21019934696","1.00083750334653","-0.942162379200765","0.0147174636206911","0.70275473169323","-2.44107596785521","-1.38892572434707","-0.879789993666959","-0.419423148795308","0.22527694866231","2280.03553098977","1.00163660353747","3973.29271559368","7.80607606207009"
"a","gen","TRUE",NA,"2.65787815922858","0.000557627074256878","0.0353823109143068","2.59016871649779","2.6337946898937","2.65745576455073","2.68150692441436","2.72802947544597","4026.10118431904","0.999723128107839","0.321716735410313","0.000257296428927859","0.0158644132458348","0.291282226778816","0.31106488243483","0.321759269374194","0.332342466511216","0.35255503002725","3801.7233571512","0.999459244864879","5.97973914552923","0.000617083193205594","0.0411363129768036","5.90095882510254","5.95184731275483","5.98013438733027","6.00759630595379","6.06274644363607","4443.88990221464","0.999364259873932","16.1812308813978","0.0189091235711472","1.23221139023132","13.9501370253851","15.3413269697195","16.1189653794492","16.9729808739395","18.7388267129319","4246.46587121189","0.999914751827198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40579.4958001818","8.36518157084763"
"a","hurdle","TRUE","-2","2.60446232292184","0.00152370417815517","0.0837229387658364","2.43923367290918","2.54943345954896","2.60529097420926","2.66152298208699","2.76658141637518","3019.17030552328","0.999333961595147","0.243670712698112","0.0002851972101931","0.0149106817588581","0.214857016898988","0.233622720178078","0.243517208914793","0.253665665057555","0.273072677759245","2733.4079696635","0.999654200413891","5.98005447512987","0.000575221066247268","0.0400395091874302","5.89907974973775","5.95419734309208","5.98002444375148","6.00684006572425","6.05952708381804","4845.15778664454","0.999874247967742","16.1563024113579","0.0190313339760469","1.22517808468653","13.9499216442991","15.3187782715893","16.0619933592174","16.9022964587291","18.8598677178104","4144.38390354188","1.00157893203315","0.96472053516701","0.00168668312472554","0.0857876910682566","0.797136626014808","0.906109455844218","0.964635691161682","1.02273328346072","1.13545089325208","2586.91976306146","1.00028634422919","-0.320778337247027","0.000293622477085291","0.0151833953121356","-0.351069822634839","-0.331233173260023","-0.320703417054482","-0.310482267334778","-0.292055597024388","2673.98645124727","0.999644695604733","0.562892295586556","0.00336755911451091","0.168632366834749","0.227352509880966","0.450337728285967","0.564517972296808","0.676709829507806","0.896585523245369","2507.56047042113","1.00064160962074","-0.703062083428508","0.000870903766832581","0.0435892557953828","-0.788509490480825","-0.73209703425343","-0.701779419841562","-0.673937891028636","-0.618701835034828","2505.06252853925","1.00052834178748","40608.6787653861","8.3711974366906"
"about","gen","TRUE",NA,"1.90413643365369","0.00104484882212352","0.0680304092711083","1.77267241414935","1.85890532495159","1.90257683103035","1.94877493224093","2.04106633664974","4239.34979614562","1.00014661143637","0.495509336130698","0.000784801056008306","0.049438096167304","0.405993479875424","0.461610058197007","0.493216822205543","0.526002870946964","0.599012317826324","3968.29836845662","1.0005242922169","6.13288619445551","0.00150198225355284","0.100075585168453","5.94526960972141","6.06538908112213","6.13092042746154","6.19978899784996","6.33098162149903","4439.42449241342","1.00006068837207","15.2615899535454","0.0366412150786639","2.50708250575413","11.1687421188721","13.5014795089143","14.9869851682238","16.6580913463325","20.9747453843146","4681.63464840391","0.999315211602055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7473.1106725218","8.47291459469592"
"about","hurdle","TRUE","-2","2.76109439834853","0.00387231570178483","0.222205221797767","2.3295175331264","2.61116523993916","2.75893728329734","2.91470375259302","3.19368230538825","3292.81253839441","1.00044223483769","0.235570532261411","0.000669802956169252","0.0392907024307636","0.159655360255481","0.208878416887654","0.235739602410162","0.261857681562744","0.31186372789821","3441.00628835528","0.999722082570479","6.13207030516188","0.00154673655761493","0.0961085505090249","5.94317736145687","6.06800008590747","6.13123142713152","6.19689352616233","6.32358320139438","3860.92489921321","0.999527473554228","15.2494073460079","0.03709932408016","2.51630579108631","11.2219157031463","13.4764829999654","14.8958920951232","16.753395661718","20.6382942873085","4600.39200294444","0.999982587692778","0.913134482187872","0.00433816409994437","0.194640041860091","0.537232911118681","0.782340850043025","0.91672632763596","1.04357619792148","1.30249630627196","2013.04010157676","1.00113806372276","-0.234654741318748","0.000680277711722578","0.0306851271048441","-0.294830518664364","-0.254641134108703","-0.234958839141433","-0.213749119967099","-0.173128647124418","2034.62027892615","1.00079205894592","0.718082056658219","0.00487297934640434","0.230117725649482","0.266142050091715","0.56269481568363","0.718224813154726","0.872909294235085","1.17000239602637","2230.03153651109","0.999738542803105","-0.313220085354262","0.000829728339186064","0.0391783387320139","-0.390444366597489","-0.339118766514844","-0.312916979861175","-0.286814924837632","-0.237073389646868","2229.56524779489","0.999851708171588","7526.57248142949","8.53352889050963"
"after","gen","FALSE",NA,"2.22583780836681","0.00472964131034804","0.260914039768383","1.75557572970154","2.03683027734682","2.21836368487708","2.39184070982196","2.78279876768737","3043.25599924348","1.00014506429742","0.90994219730677","0.00127485748026406","0.0642483785889838","0.762515136715153","0.867902180077824","0.921032423807632","0.961907569338216","0.996086911576429","2539.80907692025","1.0008023957616","4.97990938458699","0.00425821247091613","0.231467608948382","4.5385672803591","4.82215791050146","4.97670016765895","5.13205002425295","5.45168763667061","2954.78438867966","1.00231937695463","8.16983754829782","0.0481506187768609","2.46833002623568","4.68101220250631","6.44916133284237","7.7477007403286","9.41041261716584","14.0525530416953","2627.86292306871","1.00092900383336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1352.70839010791","8.19823266732065"
"after","hurdle","FALSE","0","1.43936878432553e-16","2.05522762372678e-17","2.91806865234592e-17","9.27480914465611e-17","1.3567030816803e-16","1.60055897531567e-16","1.63167368746939e-16","1.66245986134538e-16","2.01591006539646","16.9581040557661","0.295278035591982","0.142408971181742","0.201450599238621","0.0687508237103224","0.121281882335901","0.270033812580883","0.445290797128277","0.571993078865007","2.00107068294731","199.018192943489","4.90209382190139","0.0621145548623306","0.0967746227783645","4.76565990275588","4.81723467115474","4.89837437804513","4.96350849304289","5.12264526461332","2.4273713393432","4.35888134302475","5.12208540849756","0.621981303197815","0.880120973499927","3.84203065667795","4.48657153165133","5.3059145989153","5.94306620937414","6.02584292834495","2.00230430447824","52.9663047861602","1.65308623465217","0.265586378536344","0.376682670407436","1.24837171309961","1.36355818478752","1.53663889267481","1.8299522353607","2.27098077325454","2.01159101472316","24.507689897291","-0.493108291380032","0.0516165445451893","0.0735114010599755","-0.624406417502771","-0.506262267354166","-0.461060949647586","-0.453481635002044","-0.406719728685245","2.02829698571815","11.2988208534461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2595.69710089576","15.7314975811864"
"all","gen","TRUE",NA,"3.65603612400014","0.00788586839370038","0.309701075613691","3.15315002212594","3.41012720457864","3.6275816534671","3.8868367246341","4.27008591648221","1542.36221601681","1.00125845386479","0.819318717093822","0.00249990067913942","0.103024041852232","0.625762563826454","0.741132163576329","0.819334505967832","0.904110669633739","0.988312111738137","1698.3674559045","1.00110057769978","5.72636460996864","0.00163861301961754","0.0878238064506457","5.56025645618833","5.66701931344647","5.72639239574761","5.78579351575269","5.89934974272833","2872.5772071935","1.00180165685476","12.5817400701841","0.0339784696694009","1.6955296612654","9.7253686516688","11.3767168584872","12.4063045399119","13.6006210206332","16.2615795533679","2490.02182136093","0.999537253510567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9365.46068812698","8.42975759507379"
"always","gen","FALSE",NA,"2.77994615653581","0.00304402180350777","0.184784195329368","2.4274694265505","2.65507063593009","2.77548177414235","2.89912475819798","3.15989700462634","3684.97145885319","0.999627450833386","0.342464618699872","0.00145098524300177","0.0805168848510276","0.206272837416306","0.287279625516398","0.336304896609128","0.389729634192138","0.52349889833062","3079.27117667496","1.00004057062147","5.66360029832136","0.00316680181322994","0.208158873269932","5.25644509879154","5.52034632524163","5.6569587017895","5.8016122566849","6.0816435653315","4320.64005051037","1.00001307133641","11.3881575853793","0.05424734668016","3.08732710026914","6.92422598325241","9.21267020193025","10.849370574964","13.0500998578107","18.8623687520383","3238.98016291331","0.99928924831233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1723.97545379427","8.28834352785707"
"an","gen","TRUE",NA,"2.36878223510293","0.00183612463457157","0.117935640177328","2.14294814651688","2.28701177899903","2.3677259198697","2.44606598364996","2.61016774588044","4125.58769274766","0.999670356393789","0.364692238069368","0.000975314723678266","0.0585459003061971","0.262593203139253","0.323552063944445","0.35972272339127","0.402664616246526","0.495535603046947","3603.32484947436","1.00060951702037","5.74121653607779","0.00237594041033195","0.149521670200637","5.44667861387471","5.63903287011424","5.74165207507713","5.8411504903228","6.03090837988701","3960.38302986263","1.00143342356372","12.9318299921181","0.051715520090915","2.93396621379723","8.47882882158267","10.821548413492","12.5096630409168","14.5331999108921","19.8419599322433","3218.6104983884","1.00014572860224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3163.77821429664","8.2821419222425"
