"word","model_type","back","hurdle_place","theta_mean","theta_se_mean","theta_sd","theta_2.5%","theta_25%","theta_50%","theta_75%","theta_97.5%","theta_n_eff","theta_Rhat","lambda_mean","lambda_se_mean","lambda_sd","lambda_2.5%","lambda_25%","lambda_50%","lambda_75%","lambda_97.5%","lambda_n_eff","lambda_Rhat","mu_mean","mu_se_mean","mu_sd","mu_2.5%","mu_25%","mu_50%","mu_75%","mu_97.5%","mu_n_eff","mu_Rhat","phi_mean","phi_se_mean","phi_sd","phi_2.5%","phi_25%","phi_50%","phi_75%","phi_97.5%","phi_n_eff","phi_Rhat","psi_intercept_mean","psi_intercept_se_mean","psi_intercept_sd","psi_intercept_2.5%","psi_intercept_25%","psi_intercept_50%","psi_intercept_75%","psi_intercept_97.5%","psi_intercept_n_eff","psi_intercept_Rhat","psi_slope_mean","psi_slope_se_mean","psi_slope_sd","psi_slope_2.5%","psi_slope_25%","psi_slope_50%","psi_slope_75%","psi_slope_97.5%","psi_slope_n_eff","psi_slope_Rhat","alpha_intercept_mean","alpha_intercept_se_mean","alpha_intercept_sd","alpha_intercept_2.5%","alpha_intercept_25%","alpha_intercept_50%","alpha_intercept_75%","alpha_intercept_97.5%","alpha_intercept_n_eff","alpha_intercept_Rhat","alpha_slope_mean","alpha_slope_se_mean","alpha_slope_sd","alpha_slope_2.5%","alpha_slope_25%","alpha_slope_50%","alpha_slope_75%","alpha_slope_97.5%","alpha_slope_n_eff","alpha_slope_Rhat","waic","waic_scaled"
"every","gen","FALSE",NA,"1.83388851991505","0.00461565753066612","0.240567875432667","1.39382243301278","1.66882894411548","1.82340874637768","1.98891809217825","2.32151829794523","2716.48999463952","0.99939791522304","0.887587469479168","0.00157338945802955","0.0809504384724817","0.699037156555327","0.836954664573695","0.902772042457063","0.952737394939357","0.994732866115514","2647.07312602618","0.999472374233055","5.24837087066104","0.00474084805876702","0.292042691971942","4.68624860701145","5.04695650463939","5.24449343918587","5.43830552465736","5.83071520973384","3794.72765776143","0.999232114498297","3.82776082214096","0.0147105507723898","0.841608060047107","2.49359947844217","3.22856325445728","3.70880060281851","4.31697072981418","5.75077605171213","3273.11983188196","1.00028505855466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1189.56126216499","8.37719198707741"
"every","hurdle","FALSE","-2","1.46330800405853","0.00425224895905604","0.261490070492606","0.986892996337896","1.28957237580044","1.44453652996158","1.62364004153065","2.02523398002849","3781.57777850111","0.999582228426102","0.862484152271566","0.0014578477016782","0.0947498187410929","0.650097344318071","0.80060386518273","0.877908302592688","0.939362841318526","0.992786575445122","4224.08318933352","0.999333271723389","5.26025536420067","0.00465954269192318","0.301961234077551","4.69446542415522","5.05290732712071","5.25160942794687","5.45829475002242","5.87846292793826","4199.6760620962","0.9997237121597","3.81492678594664","0.0141340315839905","0.827721103577883","2.48361433552388","3.23157637642025","3.72064015173357","4.28389879925131","5.70345019791798","3429.54054289956","0.999818953046824","1.42149393215486","0.00833499255417731","0.411846318970189","0.65222678809539","1.13159614643267","1.41033267971609","1.69361407133515","2.268750237115","2441.51808143377","1.00093749721897","-0.379169935642425","0.00159830263876211","0.0805280534555747","-0.545683761280894","-0.430494553522189","-0.377061678811589","-0.323169796978482","-0.229878988962456","2538.4953356729","1.00075087222863","1.3503027624097","0.0129670357156253","0.648976715800523","0.0923985547005733","0.903075360670633","1.3532893447367","1.79528347488768","2.61076684267708","2504.8216971878","1.00109999524211","-1.12139507395935","0.00546956485420467","0.292494704321565","-1.7517281341535","-1.30555126726729","-1.09985970078259","-0.91128747775935","-0.618850329066188","2859.76576290405","1.00116632758527","1171.55861597844","8.25041278858053"
"everything","gen","TRUE",NA,"1.24334381397335","0.00327899625169271","0.174298926260467","0.936171913481902","1.11519986984606","1.23375442160087","1.35944553983827","1.61592533264926","2825.57983811499","0.99981910271738","0.858203452313206","0.00189715659526001","0.102864589501193","0.625843165877025","0.792400637956018","0.875469923442654","0.943029407293637","0.994542341493922","2939.8517786497","0.999877617037939","4.53544521464995","0.00388307296118049","0.225577513843401","4.11693934103433","4.37585446826856","4.53244387762354","4.68906202949197","4.98302842365663","3374.74148389077","0.999357215969649","5.58672153436148","0.0312366755237212","1.5058543429507","3.37291466030753","4.53954079409663","5.36201405023228","6.3528869228931","9.28200813544469","2324.00104512136","1.00084971476714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1254.32227456207","7.5561582804944"
"everything","hurdle","TRUE","-1","1.26167154365263e-16","2.33998909863839e-17","3.32134129640692e-17","8.92450810203063e-17","9.26227267479576e-17","1.24135816735022e-16","1.59710365641855e-16","1.65223798059951e-16","2.01464876745554","14.3949132355218","0.514245040756077","0.195647370959661","0.276971141608726","0.20675162767326","0.236439520196652","0.506348003331404","0.746589713599448","0.875619330013092","2.00410748193614","36.5257804804458","4.47516110619205","0.146784324689783","0.26655320746023","4.04644798533222","4.24119760383795","4.44021244520292","4.63734642200751","5.01308343059637","3.29767967376878","2.04840417467243","4.68665399151368","0.355665949303267","0.67177874731422","3.25879205631778","4.27460082031959","4.79184927603212","5.14109427586263","5.96695108848558","3.56753253846107","2.5635799738083","0.84834626510581","0.144951773587128","0.214705902266764","0.569091104350274","0.711165340059483","0.761473465012723","0.999649108887308","1.22493515034346","2.19402160308899","6.27513219204731","-0.124961924846784","0.00679027293066625","0.0238761636059756","-0.167565688950355","-0.138391469485583","-0.125532350843192","-0.112418706047225","-0.0696350186163848","12.3638757110229","1.41597209044132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1408.73352691206","8.48634654766299"
"first","gen","FALSE",NA,"3.35886342386938","0.007553310373018","0.340416389039716","2.72283078315245","3.11521140398234","3.35143051876525","3.59402383156377","4.05174863022282","2031.16993680629","1.00040850878028","0.868581542259127","0.00209659439677077","0.0915652027991409","0.660747232702288","0.809456122377486","0.884141502049772","0.943332414602938","0.994172040697392","1907.35741329694","1.00010013386377","5.75062874090052","0.00381687793829374","0.218378836489912","5.33020651597281","5.60643881052278","5.74561992729889","5.89313888334358","6.18328372657415","3273.44126021805","1.00028672740827","6.68517464201692","0.0263279488432027","1.39681326698844","4.52730870271478","5.67811359632638","6.50918151585458","7.46591617530608","9.75810979268825","2814.76830295171","1.00057108422415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1934.43318038161","8.67458825283232"
"first","hurdle","FALSE","-2","2.84938932481358","0.00801118206770617","0.424498363474313","2.15832157423865","2.54298809009333","2.79535493825223","3.10282984635582","3.81019582497038","2807.75259127445","1.00016416188687","0.714815486482004","0.0029812198765464","0.16179178698664","0.406207268136404","0.59490319645876","0.711921846675572","0.849131236128251","0.983264557873635","2945.26873592706","1.00016728135624","5.7603188631372","0.00328554527780899","0.214866815199287","5.35878162896251","5.61336623376062","5.7569323898435","5.90108218011962","6.19931342275185","4276.84765182731","1.00007556274715","6.70640105579566","0.0241537188428014","1.39881998906379","4.52707593883808","5.71057471119231","6.53530734120378","7.52632328752396","9.80141689868532","3353.94275745895","0.999364601107872","-0.212231998233647","0.00686492334497312","0.370768712004051","-0.946204472528652","-0.459753335768731","-0.20409246482173","0.0402338894998847","0.505306146542813","2916.98887105434","1.00011752759925","-0.15143440446868","0.00112596329167005","0.0609794945847566","-0.274204983577061","-0.19266938165917","-0.15192999837052","-0.109254567645919","-0.0338984545673147","2933.04804461104","0.999931959000447","0.400348882613939","0.0080207003350573","0.381492887638124","-0.350168951263109","0.146570973109633","0.401695645225438","0.65542966456773","1.15253590028333","2262.29017631299","1.000149050151","-0.302533461741099","0.0014359434294201","0.0733064725970055","-0.454592674062835","-0.350187516648948","-0.300842667651327","-0.253311112422252","-0.164941680812213","2606.21345932216","0.999882218270189","1960.29702885717","8.79056963613082"
"five","gen","TRUE",NA,"2.06913088849693","0.0029642606022122","0.172130748647467","1.74747942811867","1.94951753651402","2.0620962711616","2.1789481333057","2.42355504807564","3371.97348933722","1.00008199104722","0.313044854860039","0.00170273251010842","0.095599248946388","0.152773821879301","0.248775131181147","0.303871893792845","0.368740638915549","0.527850927960459","3152.21698356773","1.00012277568508","5.22394133909613","0.00415844481423394","0.267622397905514","4.7300268081464","5.04011450895551","5.21386164128637","5.40531128975408","5.77193018862179","4141.74188960259","0.999975140027645","4.61467654953182","0.0186662288816952","1.07035126014397","2.96092302422869","3.84246874702385","4.46366569675996","5.20086852453111","7.14434319793972","3288.05804672198","1.00069336060729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1292.16023338128","8.23031995784253"
"for","gen","TRUE",NA,"2.51855091159879","0.00108350272828199","0.0645267562348135","2.39428734864196","2.47403312487152","2.51794356508646","2.56113747812605","2.64926312826091","3546.66075083021","0.999599440584458","0.292970934356227","0.000421564123107975","0.0264421406354182","0.242536740042501","0.274816665816259","0.29233721624726","0.310613720206355","0.346286159800412","3934.28606417128","1.00025217424514","6.10808071168187","0.00138665881902709","0.0874272808449459","5.93831606785138","6.04791649203601","6.1065115564913","6.16450045239903","6.2808497103427","3975.16084759733","0.999893140053424","8.78756789710337","0.0145673025773429","0.873427663835424","7.25325923342936","8.15894297155095","8.73209323034378","9.33115001514089","10.6690404446179","3594.97276097609","0.99998496774603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11991.3975836762","8.53480255065921"
"for","hurdle","TRUE","-2","2.79236003264476","0.00275739897373523","0.161894914689134","2.47745135573334","2.6820020828525","2.79271434288351","2.90004444464884","3.10890287708443","3447.20566908355","1.00062140212683","0.210507330489502","0.000467185296958545","0.0282178053550806","0.157445432688524","0.191244847741637","0.210188334298426","0.229462311547794","0.266072844809063","3648.11175589543","1.00037844012287","6.10832228065822","0.0011594244744728","0.0843919289921988","5.9459732688082","6.05189962553283","6.10756753255602","6.16272473475253","6.28212870340873","5298.06034197647","0.999206669854623","8.78668951275536","0.0119902610459091","0.84329394099778","7.28106576637219","8.20925893547022","8.72549891195196","9.32617892235476","10.5818207041325","4946.53040652639","1.00015259504952","0.238203931250737","0.00239978418018057","0.135117767022153","-0.0281194877985733","0.147338989935037","0.236559812894273","0.327330284282597","0.503194221324852","3170.15536331797","1.00006998697965","-0.170764033013218","0.000374431045108457","0.0213716283823702","-0.212439017413697","-0.184908048350382","-0.170950343748942","-0.156131077868276","-0.12927783265789","3257.85332483078","1.00035718429336","-1.09654485122567","0.00428058275987624","0.227844334399805","-1.54479416692564","-1.25416173654644","-1.09000207148306","-0.938150802835076","-0.671418918919781","2833.15719522689","1.00123191025766","-0.212599167386183","0.000719475096360204","0.0403431341776734","-0.293412277735637","-0.240366228793581","-0.212173120653571","-0.18473239608229","-0.136448542395484","3144.1824356081","1.00136801833706","12171.5204287262","8.66300386386205"
"four","gen","TRUE",NA,"2.14689340224171","0.00566252942905492","0.22634660383306","1.75817295438264","1.99683859000696","2.12626696398389","2.26996292617671","2.68257390524817","1597.81693905372","1.00674625552258","0.486908421550838","0.00423100716225291","0.14851238561581","0.260418941431984","0.381846948734574","0.463335732795856","0.564231787637067","0.868901882518933","1232.07693586921","1.00599308172153","5.23024174794286","0.00445646892537025","0.274638538485508","4.71462011953494","5.03816271386318","5.22414092588739","5.41353529714807","5.78103888107472","3797.87960681248","1.00033139717517","4.10996624882558","0.0156509558609335","0.955416825381229","2.61062314929461","3.43508295885473","3.97783091759143","4.63623931691849","6.3814535944065","3726.52498229332","0.999976211095933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1317.34916103947","8.3376529179713"
"from","gen","TRUE",NA,"2.45419967130332","0.0015925633634738","0.0998164790268094","2.26207323166665","2.3859808000532","2.45194785228012","2.52336556084618","2.6488121269843","3928.3579286376","0.999521631126062","0.297471969258254","0.000678177327006863","0.0442218759811129","0.215987063927211","0.267164640883267","0.296264229944688","0.325582558933188","0.38618891498883","4251.9465067272","0.999727601788711","5.45251623831834","0.00196107198290867","0.128197582741303","5.20567932039781","5.36366352840727","5.45227907149725","5.54164758285886","5.70492505607253","4273.39071815253","0.99956892684142","7.08315308604436","0.0151347978011885","0.973227089772651","5.46222956903403","6.40302973168723","6.99124752352422","7.65052542552491","9.23462583965604","4134.99636007322","0.999322328136755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4930.22834005231","8.25833892806081"
"get","gen","TRUE",NA,"2.97059889404973","0.00144985806187916","0.0942244027520086","2.78823288415048","2.90773577789796","2.97191647167574","3.03383660773037","3.15594447949302","4223.53221476274","0.999482048256707","0.380607062420467","0.000689482814534288","0.0443050020080184","0.298995271040934","0.3501276397944","0.378612380047575","0.408613136827088","0.475091268023922","4129.13069707042","0.999726413819121","6.32137879789545","0.00150892399635001","0.0973171102946598","6.13059506672398","6.25346470072702","6.31919214707814","6.38824889177627","6.50920971438914","4159.52442609363","1.00059240605519","23.8853097394856","0.0732954959562564","4.69540727068896","16.5859732957323","20.4696779116104","23.3064846697784","26.5783142320245","34.584584344469","4103.85455500741","0.99984261105818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7574.11990274894","8.5006957382143"
"getting","gen","TRUE",NA,"2.75988346035165","0.00426111391807181","0.232076362650239","2.33231376095009","2.60367476194563","2.75045097659764","2.908963169817","3.2344315421227","2966.30311872835","0.999797307739661","0.302604296741544","0.00277836031100452","0.118881841605473","0.117059864147068","0.221029980239782","0.288585999642315","0.364103071285539","0.569642680958324","1830.85485250622","1.0034354930341","6.07127761699496","0.00357772042968489","0.23115294456843","5.63012147295728","5.91378548936136","6.06561117474526","6.22452613385853","6.53215632266081","4174.3230733945","1.00019653201206","22.5833971818628","0.106841404795122","6.92296958417183","12.1998532675189","17.655443802614","21.6709621020864","26.4875831351292","38.8087243681996","4198.61127572422","0.999716613500501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1137.76180647885","8.24465077158587"
"go","gen","TRUE",NA,"2.68194593344656","0.00659299430239014","0.230642695235491","2.3285544939744","2.51008785082975","2.6382548428722","2.82668121574483","3.20146355603813","1223.81002958518","1.00291417127743","0.7681404982961","0.00300420605709666","0.112999519152033","0.573064771301003","0.680468405682088","0.757518161471411","0.854461517442247","0.985454566153758","1414.79578094981","1.00109960086953","5.97592445716601","0.0019589610571646","0.10889735608262","5.76320407394219","5.90030228595676","5.9769213928354","6.04860169755989","6.19043834073705","3090.17493895411","0.999795014204739","9.10701025682435","0.0225564075744551","1.14940270589496","7.20921961471576","8.28755596509693","8.97892930184384","9.80419789943145","11.6771451704051","2596.59707653714","1.00084287440599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7277.71073148709","8.66394134700844"
"god","gen","TRUE",NA,"1.79440283671295","0.0029422154076905","0.175737804474599","1.46726248342636","1.67209072680728","1.78691616419232","1.90931146327847","2.14938308436987","3567.64359240861","1.00036093819362","0.939071667629618","0.000810518076619673","0.0450871655556217","0.833185890378372","0.912475526120767","0.947227293749696","0.975134571105171","0.996924338835289","3094.42853611056","0.999698987837932","4.14845221019606","0.00301858356863947","0.190265364601541","3.7870475352791","4.02054358189264","4.14507810581263","4.27266506506806","4.52303533609324","3972.94971228639","0.999640021825487","2.11153440190531","0.0047506567388849","0.278587631712955","1.6322077766715","1.9174409546697","2.08838755670032","2.28201294645098","2.7248416450349","3438.87476360504","1.00190508039459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2542.40814572672","7.72768433351587"
"god","hurdle","TRUE","-1","1.82574066594803e-16","8.71236429702818e-17","1.2325384709356e-16","8.39724130253104e-17","8.70318879325445e-17","1.30272438842367e-16","2.22044151045276e-16","3.88576721407512e-16","2.00137704424947","143.080933061272","0.566322959537717","0.17636295407515","0.249478919609952","0.227710816080395","0.411374701296156","0.561934604903035","0.717298274717163","0.912388481188293","2.00102714444751","306.866909617738","4.00852150870612","0.0169038983152004","0.0399876159767982","3.95446586880696","3.98286669971015","3.98697029544402","4.03054213524046","4.1126766858434","5.59599454198585","1.47192276269163","1.96036927548969","0.101076556270172","0.15059448534294","1.73579079048167","1.81326257750859","1.94516534209721","2.14556766827568","2.14556766889936","2.21981746247343","5.83887516533235","2.20721918524777","0.181427235723668","0.258077412603715","1.86281169441231","1.98630709017555","2.23004391112909","2.4340423263578","2.51460319049225","2.02346186905367","14.5191821913057","-0.4556177646575","0.038402501002135","0.0555313823782433","-0.518330986829904","-0.510625169970663","-0.467728358459312","-0.411459316442735","-0.369821634808262","2.09101886610509","5.44848707356783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3085.54277734206","9.37854947520383"
"goes","gen","FALSE",NA,"2.93959627045202","0.00370420785953622","0.220332309729026","2.53589062304708","2.78628171585186","2.93020585595764","3.08618808920199","3.39532644436316","3538.06393443299","0.999885308896802","0.296218918587178","0.00187949231692861","0.103933550310107","0.11879845895092","0.224319645424899","0.286663499795928","0.357419427407984","0.531334906279598","3057.95025393583","1.0004097707464","4.75018763900132","0.00300003691294193","0.200838971684875","4.35333123673433","4.61556899538878","4.74856871197144","4.88193300950142","5.15729348807046","4481.69999388238","1.00003370097558","8.91599876079088","0.0484496407774604","2.64175478572842","5.17625891503875","7.09550525892865","8.43070633157742","10.2342587652264","15.2681638183016","2973.0614310209","0.999659628562804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1434.87685347401","7.79824376888047"
"going","gen","TRUE",NA,"2.47190318835107","0.00644035163893782","0.224285516305057","2.13692560918644","2.31923966701861","2.43442530492753","2.57697380808633","3.0371058150823","1212.78355013174","1.00393623040043","0.66846736944197","0.00348843836260435","0.130126073614101","0.460496292394044","0.572095235518864","0.648361662781964","0.753184950284077","0.955541456153267","1391.44659957573","1.00436849529694","6.40739870674583","0.00334650410839767","0.162205261936125","6.08976398977174","6.29976116064592","6.40393444550284","6.51282874431246","6.73580964705738","2349.34691951971","1.00171893033774","12.9008245755749","0.0605891065559071","2.84986173177876","8.54648578950728","10.8853182602479","12.5108182573668","14.4411094317788","19.6275145742807","2212.37367590266","0.999965479557843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3182.87918823385","8.76826222653953"
"gon","gen","FALSE",NA,"3.29721323433028","0.00148836378860363","0.0791004079105118","3.13453116027411","3.24506648692328","3.29953903814916","3.35154157527448","3.44464564327276","2824.48488984399","1.00022166999303","0.014574412128161","0.000234451456801471","0.0125487483310955","0.000449959527941476","0.00492374052896531","0.0112792529051464","0.0207005183987706","0.0474162814442495","2864.80421959996","1.0007239013554","7.57826136319402","0.00187672106926709","0.104216457645094","7.37492914570994","7.50790435880714","7.5774746566247","7.6476144038565","7.78813731237287","3083.7073443936","0.999737724753359","62.1562655538571","0.183371518335593","11.1426837098655","42.7962501630426","54.4148044131138","61.3085615065253","69.0249988033869","86.3054458354128","3692.46038036699","1.00076431246817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6590.04631033669","8.20678245371942"
"good","gen","TRUE",NA,"1.51972858197758","0.00331612832856228","0.149134023364859","1.24942385299109","1.40869731555399","1.51068726624829","1.62820725699744","1.81178118850756","2022.51062431183","1.00075042408001","0.841851300679279","0.00223735530642788","0.101008532937323","0.63545669564145","0.769987696714332","0.85166282823341","0.926354626820788","0.99268249071224","2038.19724454186","1.00108366355403","4.15053052814605","0.00237657321325917","0.12290023504285","3.91685459948045","4.06616328749136","4.14954408309674","4.23004841911613","4.39994741516819","2674.25632286356","0.999999142552896","3.81808360972114","0.00891971700824541","0.451796646453592","3.0149757564556","3.49765259198166","3.7892360343661","4.10190428093309","4.74954647010205","2565.56991403402","0.999407405938017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4269.36249435559","7.45089440550714"
"good","hurdle","TRUE","-1","3.37579259264789e-16","2.05920034863235e-16","2.91342226454481e-16","9.64187230568458e-17","1.44225595672554e-16","2.03608728131917e-16","4.14333071709351e-16","8.31898534749271e-16","2.00174919918459","112.329145851849","0.324951141534939","0.115815695323021","0.163833789324379","0.146598971618317","0.21275392145664","0.282826046005341","0.396368885352245","0.586276822959605","2.00111530985233","166.736732369519","4.09916711441878","0.0347766088146618","0.0564550396916665","4.00962906845151","4.05535775416339","4.08498640982387","4.17712933748786","4.17712937072674","2.63530553237528","3.01726639753701","3.5319509624642","0.238133863940183","0.350897073545642","2.75160722264422","3.56149022419195","3.60869682979397","3.79477566557314","3.86562926271327","2.17128671324284","4.00201772008779","1.94788898429812","0.13061655626344","0.184994480405543","1.72743027616117","1.82543983367044","1.89155705147696","2.05983000447845","2.2343208233145","2.00595452302442","29.0194014352376","-0.56595324262429","0.0315406592139393","0.0450028396978722","-0.633643409161769","-0.598319509283307","-0.5590156217513","-0.530066500355019","-0.508971982985184","2.03581497929284","8.78960783230185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4701.98638216749","8.20590991652266"
"got","gen","FALSE",NA,"2.46892733174135","0.00138068742959822","0.0833777919317554","2.30920466964409","2.41257008427015","2.46746798787676","2.52592386311856","2.63318096313254","3646.7839740101","1.00113252228196","0.16922386780321","0.000522307258954661","0.032319530257982","0.106830593801249","0.147160033997515","0.168075838791094","0.19017979467573","0.235562370788194","3828.93467239522","0.999333732699769","5.65889197813048","0.0015102390808244","0.0939468377221557","5.47598133238335","5.59465271480515","5.65623728906282","5.72152777236369","5.84723156629386","3869.66102729005","0.999836250270498","26.8140767023281","0.0974033916245157","5.87214331074519","17.8052088200883","22.6247957316244","26.0574449446855","30.0398302008958","40.5172366883005","3634.5038501433","1.00044708014044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6060.72240522979","7.95370394387111"
"guess","gen","FALSE",NA,"1.8575516853118","0.00240511479318903","0.154485343174228","1.56683711882219","1.75070625380046","1.85398487999432","1.95941043451272","2.17651864024346","4125.75034627661","1.00064592196198","0.314914216005348","0.00125086887037901","0.0756786544719645","0.182401145694516","0.262636817347541","0.308904350546519","0.360846363001684","0.482075645274335","3660.35522801172","1.00040793269629","5.16932744409038","0.00412341090303989","0.281350471481638","4.64028632371758","4.97227992670304","5.16321321824157","5.35247097662474","5.73215896749008","4655.66866306103","0.999956398973421","3.84853690252738","0.0126131489056929","0.808035204203873","2.56010143982338","3.29503095768359","3.73525337106307","4.29661255530661","5.70205538864638","4104.05827671249","1.00067938316084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1264.39715388273","8.1051099607867"
"guess","hurdle","FALSE","1","2.40495575578626","0.0143620778452184","0.760560199292855","0.893451924291976","1.88969729569598","2.41333174032169","2.91318840592671","3.87827992213605","2804.35272115329","1.00139509002912","0.407184914895652","0.00191877447611058","0.105528613845602","0.208839537681573","0.336321434628148","0.405235863231227","0.47729298320228","0.616910804694821","3024.77170366137","1.0005029624581","5.15556675742791","0.00431721803212697","0.277996341558835","4.62121466659293","4.96680805990064","5.14979708515459","5.34003102171884","5.7289257648733","4146.39045943485","0.999978468533615","3.84412734384538","0.0137963409818345","0.8152466992919","2.55951988245703","3.27216836730018","3.73649898690403","4.31602468382031","5.73145012413934","3491.80722396508","0.999932333361618","1.61661564821461","0.00704818296149364","0.351053417163077","0.948753771521223","1.38378857380275","1.61687230804684","1.8394901580269","2.33259304947193","2480.80181593271","1.0013236493981","-0.166578997673878","0.0010518314201117","0.0529130209584688","-0.271568988701224","-0.201234117568531","-0.166293407969275","-0.13093027595311","-0.0646125709891019","2530.65437380586","1.00129800243057","-0.0123569640310533","0.0107794292210587","0.57411489301428","-1.17068062930872","-0.384139612472012","-0.00915225243265607","0.362444101550274","1.08898164511975","2836.65223238536","1.0013940783243","-0.297427199658208","0.00204634264657638","0.117744310029408","-0.546634245560196","-0.373065222713451","-0.292897352815293","-0.218066099608851","-0.08215352170243","3310.72530126768","1.00096378978893","1226.07224258323","7.85943745245662"
"guy","gen","TRUE",NA,"1.92013973659153","0.00385074302232112","0.204230521974235","1.53980277579057","1.77420087333073","1.91244534431975","2.05410249288287","2.3429338957115","2812.88657541434","0.999970040690155","0.90637088899261","0.00135491545415908","0.0688000955877302","0.746969488001774","0.863055298270083","0.918076421942237","0.963349076229371","0.996597980094822","2578.42017406751","0.999714755170171","5.7987866551084","0.0034411566207751","0.215565927239831","5.38864091108746","5.65284803304877","5.79454215218291","5.9431435345401","6.2328895226145","3924.20199261894","0.999684320312167","9.44028745504497","0.0452461338378565","2.37676515564702","5.85048678110149","7.7788339270252","9.0968758668099","10.7241115134668","15.2277058318524","2759.36780080434","0.999574394101162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1743.64439727068","8.50558242571065"
