"","word","model_type","back","hurdle_place","theta_mean","theta_se_mean","theta_sd","theta_2.5.","theta_25.","theta_50.","theta_75.","theta_97.5.","theta_n_eff","theta_Rhat","lambda_mean","lambda_se_mean","lambda_sd","lambda_2.5.","lambda_25.","lambda_50.","lambda_75.","lambda_97.5.","lambda_n_eff","lambda_Rhat","mu_mean","mu_se_mean","mu_sd","mu_2.5.","mu_25.","mu_50.","mu_75.","mu_97.5.","mu_n_eff","mu_Rhat","phi_mean","phi_se_mean","phi_sd","phi_2.5.","phi_25.","phi_50.","phi_75.","phi_97.5.","phi_n_eff","phi_Rhat","psi_intercept_mean","psi_intercept_se_mean","psi_intercept_sd","psi_intercept_2.5.","psi_intercept_25.","psi_intercept_50.","psi_intercept_75.","psi_intercept_97.5.","psi_intercept_n_eff","psi_intercept_Rhat","psi_slope_mean","psi_slope_se_mean","psi_slope_sd","psi_slope_2.5.","psi_slope_25.","psi_slope_50.","psi_slope_75.","psi_slope_97.5.","psi_slope_n_eff","psi_slope_Rhat","alpha_mean","alpha_se_mean","alpha_sd","alpha_2.5.","alpha_25.","alpha_50.","alpha_75.","alpha_97.5.","alpha_n_eff","alpha_Rhat","waic","waic_scaled"
"51","cause","gen",FALSE,NA,0.112971278926766,0.000414549533532388,0.0210610426086508,0.0763498826647516,0.0980043325569513,0.111295216765416,0.126270672732553,0.158092210981601,2581.11213069632,1.00032429718258,0.797517293059715,0.00296252634837225,0.137225501810724,0.503919462156231,0.70040133507588,0.816919469425803,0.914907918105614,0.990199482766547,2145.58246890947,1.00072677847125,5.02954756744158,0.00208706623069177,0.131132977365732,4.77740240042263,4.94206542178059,5.02601144609742,5.11474377940859,5.29413761326492,3947.76581150123,1.00009030498739,5.62535135192249,0.0147850427000346,0.803989207907831,4.29442850510835,5.05943029094874,5.55093868148214,6.11398462783599,7.4144670871031,2957.02687805511,0.999499511449615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3158.57480140123,5.6911257682905
"52","come","gen",TRUE,NA,2.79702224224257,0.00232289204231689,0.152546300320209,2.50547825811518,2.69486594151124,2.79678884843461,2.89550683468698,3.10453776602261,4312.66084748365,0.999444792161775,0.363440747613449,0.00119504092257261,0.0717476171189094,0.239708522918917,0.314677859962979,0.359439636678917,0.406320055477964,0.519587240530073,3604.53634545155,0.999633646850593,5.71557977428065,0.00292870434913437,0.184872737599113,5.35934015531065,5.58609079708684,5.71512076503766,5.84157695277446,6.08132813470855,3984.69128853308,0.999769491430377,6.78802458812236,0.0215494178566634,1.2423363546528,4.80355972003849,5.89079389744556,6.63051028490745,7.5068220337539,9.57604658058599,3323.58892785367,1.00071594464946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756.91838064554,8.48282578660165
"53","come","hurdle",TRUE,-2,3.78790772778991,0.00621178684150203,0.330034220830818,3.13041304527187,3.57387113686126,3.7941198767745,4.00458727342032,4.41785718816604,2822.83087199833,1.00136551580827,0.121669188750846,0.00118957471830387,0.0622992194200323,0.0131660562536506,0.0759248111473796,0.117883312793882,0.162876174393474,0.253980125898673,2742.72180369343,1.00130131066663,5.68081826308309,0.00294532711713347,0.186888919440848,5.32556014046166,5.551464421539,5.67824937525678,5.80938106452504,6.05459524846246,4026.24347738439,0.999354953675233,5.74351851190869,0.0144246649054195,0.90063038093205,4.17537461161968,5.12399288545345,5.65769930407993,6.26932272459237,7.78602114096825,3898.35800384025,0.999307347711285,1.07203641463284,0.00561819524670344,0.280632587170725,0.526185230747229,0.875953602569119,1.07278205194248,1.26614194154268,1.6173890838856,2495.0689072349,1.00109457321569,-0.348848298626272,0.00102612079689695,0.0518226288200499,-0.451826571735789,-0.383520666493904,-0.349349000661961,-0.311965364156396,-0.249905301912229,2550.59732595531,1.00100799765515,0.0803695142339731,0.000237965278443446,0.0149013931142727,0.0534567750610631,0.0699312190903481,0.0797109620088668,0.0900894530746779,0.111239832753691,3921.2682830833,1.00022425119455,2803.58787400242,8.62642422769977
"54","could","gen",FALSE,NA,1.91742170832777,0.00137451965255958,0.0896955562775812,1.74544766667135,1.85481282708748,1.91683481724498,1.97897001950939,2.09572199249358,4258.33621468112,0.999569617713515,0.335664901381,0.000732754015568395,0.047154657823682,0.24938139276946,0.302883887004618,0.333497592123662,0.36649199944349,0.432177184226606,4141.26270552258,0.999939120845444,5.77266576707797,0.00195935894400338,0.134203779124005,5.51312297694007,5.68374601072447,5.77259101114656,5.86178918498627,6.03705937751499,4691.38941613667,0.999069981494651,12.9314368993417,0.0397523601097528,2.59702666268212,8.86112906432055,11.0782145550118,12.6062753377206,14.4011009810245,19.1099688136242,4268.0252577158,0.99923896765768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3867.61438888075,8.22896678485266
"55","could","hurdle",FALSE,1,1.36091633997544,0.00517075761844865,0.304391659287532,0.768984319235192,1.1519840947453,1.35857393901138,1.57004679190947,1.95616164296332,3465.4300347704,1.00028293429129,0.33547091617053,0.00079022202205647,0.0448583094352664,0.247871805371102,0.304698314255969,0.335432739578582,0.367188434985349,0.420603432334726,3222.46009315867,1.00064033420183,5.7509489377613,0.00205542199059202,0.140023065820679,5.47511994584874,5.65700777848353,5.74710345424294,5.84435634434793,6.02705966866032,4640.84610878161,0.999794359510269,9.80528695826362,0.0230940647852469,1.51895426709278,7.20920337284648,8.74746271894405,9.66284756956517,10.6831083386309,13.1883025879366,4326.02113540953,1.00064090728966,0.838215233486816,0.00450528284304226,0.233782232113355,0.387237301948617,0.679840937428281,0.836751261312207,0.990812063851265,1.29038655488619,2692.64363364331,1.00069671100882,-0.232817802261045,0.000745712505350418,0.0391947468438833,-0.309868087534071,-0.259105032525354,-0.231995046897723,-0.205944922447001,-0.158348609662909,2762.56735302153,1.00078374771002,0.113068776571332,0.000215535774785748,0.014656588577335,0.0862466128198239,0.102544139254088,0.112692185564113,0.12281779189983,0.142788409280058,4624.09836609138,1.0002575677035,3885.36065587474,8.26672479973348
"56","day","gen",TRUE,NA,1.08444416303972,0.00247406428652438,0.135308512339049,0.83469654370836,0.989896618500471,1.0818709321282,1.17087786533342,1.36091988111758,2991.08171494329,1.00054579161752,0.89283461544835,0.00152225460240453,0.0784466279958087,0.714167714620154,0.844197523370766,0.907370376259625,0.957265817598079,0.996054754451719,2655.66915306166,1.00103589902793,6.21131707209303,0.00414705445042333,0.235499271968698,5.75974202671219,6.05197022266109,6.20335941398526,6.36804318161101,6.6938927992484,3224.77681292375,0.999542879486079,8.56709288315472,0.0352226112090016,2.1216380875869,5.35715152869515,7.06720791663633,8.28258697511823,9.69670674675467,13.4170042101476,3628.26925285448,1.00023589358457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528.55993068242,8.21806414345389
"57","day","hurdle",TRUE,-1,3.01367031921413,0.00634130731205975,0.358267336449389,2.3475219748512,2.76021819420876,3.00717662900917,3.25769114658218,3.73038138386167,3191.95550678262,1.00050926086142,0.264116255857495,0.00192559842389468,0.10884926862901,0.0714751969664027,0.187191760886905,0.257893320999575,0.332826215955346,0.493299974430548,3195.35847479244,1.00046889373385,6.13195560321004,0.00449683296201047,0.264618593655983,5.61506577166495,5.9517551984416,6.1285628784129,6.30769885451497,6.65646479535347,3462.79835563632,0.999843289879879,6.29313424621593,0.0211633208138603,1.26810789430492,4.22470336766489,5.39652403971901,6.14340428084162,7.01440406995588,9.21694523264697,3590.41608954578,1.00008654123327,1.32073251346065,0.00683292091643171,0.360315078165549,0.632265529692042,1.07650699118505,1.30774114779698,1.56091793627369,2.06946117914658,2780.68685877973,0.999469407547167,-0.180613083204887,0.000994950515478328,0.0517996973770866,-0.286866230901172,-0.2151189378968,-0.179240720895021,-0.145488335457384,-0.0817932430946939,2710.51292372127,0.999484089960862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1515.73137393663,8.14909340826144
"58","did","gen",FALSE,NA,1.57327626877762,0.000666830614547192,0.0488902731888352,1.47742715679642,1.54117098249979,1.57236837337763,1.60517559652436,1.67068962369194,5375.43812792043,1.00028144848347,0.340238364914284,0.000444198968703928,0.0295441319834353,0.284677213423356,0.320234669725654,0.338838299190837,0.359358023096821,0.401369821194309,4423.71742609899,0.999358227467532,5.49464291668223,0.00129611945457464,0.0837121923298953,5.32794940331185,5.43918386126373,5.49480804166052,5.54937739543924,5.66141302561427,4171.45317365333,1.00104266861159,10.2158400046159,0.0179243294487778,1.19740790663154,8.17514047988494,9.36925901251082,10.1172386044089,10.9486717781548,12.8378006344027,4462.70734614491,0.999552594238172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9962.71341728407,8.05393162270337
"59","did","hurdle",FALSE,1,0.746996257155862,0.00420728543570729,0.231975650177788,0.298939448738096,0.581188831730363,0.746965764475425,0.90288240470684,1.19960649583884,3040.05084574961,0.999670071228599,0.36082354331845,0.000492088487696205,0.0287850537792122,0.303358516278958,0.341602915011921,0.361637716190027,0.38087926967386,0.414549527167014,3421.74530883566,0.999724278121192,5.48476410482169,0.00129249639508443,0.0842324579311482,5.32217843978413,5.42756361805031,5.48578785071294,5.53965343927601,5.64966392975083,4247.17608117405,0.999636146435376,9.23753743369314,0.0129727010062456,0.927584311999825,7.59938361039883,8.56591852831451,9.19509216750106,9.82575406629625,11.1906028223971,5112.64893608694,0.999287168296754,0.354190634812291,0.00223918566576698,0.124498326028664,0.108591201782983,0.271529770495813,0.355596710115865,0.434319423352761,0.601498818703077,3091.34028524671,1.00057658751877,-0.154306083877298,0.000373942527673181,0.0208183815025177,-0.194641120619478,-0.168359712684719,-0.154219354123549,-0.140667029797192,-0.113056390218673,3099.44694731596,1.00088408561803,0.194801688299451,0.000167266415016407,0.0112592829108661,0.172867307676458,0.187271478080572,0.194757784538624,0.202441279836226,0.216605623720745,4531.10332525678,0.999708081392452,10073.9383164888,8.14384665843883
"60","different","gen",TRUE,NA,1.77761721711657,0.00611199085624221,0.237424984528589,1.41164472637488,1.60519990025609,1.74183994682366,1.91877125356188,2.32298423110444,1508.99376407732,1.00105809314367,0.700333567203455,0.00394792489986612,0.153606747890804,0.430012963436712,0.578709257224256,0.689225402461412,0.822692470503044,0.978014691431769,1513.84992541803,1.00038843661588,5.38397771113641,0.00372946281182552,0.219146491229109,4.96217611290381,5.2288532252814,5.38057058027839,5.53672350695333,5.82191485387114,3452.84021416298,0.999345170958838,10.3908345013708,0.0589318556405179,3.08326424833834,5.83426162406515,8.17727790456119,9.92436136022825,12.0276578905503,17.7188128717038,2737.29284113514,1.00060051149808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.60883942121,8.13144674082098
"61","different","hurdle",TRUE,-2,3.37627474309251,0.0142164015779804,0.605544585382326,2.19746961956634,2.96173811867753,3.37679942779411,3.78574113121939,4.52980090482806,1814.31580923596,0.999717658222555,0.30680066645467,0.00247769422567799,0.114724773213039,0.0999198347389571,0.229015527585902,0.302315066088666,0.37696059266814,0.542327005670801,2143.97145245723,1.00058744047089,5.31975245499532,0.00434697524963937,0.227887243647349,4.89645369608732,5.15907453067645,5.31639633187559,5.47322540153288,5.77722744916019,2748.30986119195,1.00086552185694,6.76354509631907,0.026631697480329,1.38464318981393,4.53724682493766,5.77904496178338,6.57350526569444,7.58101386093102,9.85127334304802,2703.19920036039,1.0004535547385,1.70014455630265,0.00890169841545196,0.308854047448113,1.07498074133795,1.49797115227922,1.70823182124403,1.91273506863819,2.27634748438828,1203.81802263348,1.00098811574639,-0.365952333278127,0.00170629955407748,0.0592465778911587,-0.481517403511777,-0.406558086470516,-0.366674451260284,-0.326391007116921,-0.246573215105801,1205.63538576583,1.00036078867054,0.219255825442697,0.000663828706884688,0.0305420504821122,0.160110075301409,0.198424753050878,0.218248926654235,0.239818783185095,0.279424913686048,2116.82191352211,1.00093234920571,1373.4972752218,7.98544927454533
"62","do","gen",FALSE,NA,2.02505957573528,0.00104672352437539,0.0509450909582343,1.93322740223585,1.98961062625674,2.02329045688066,2.0578646422146,2.13502925703424,2368.86719918017,1.00135130417142,0.58830745155254,0.000683211582051834,0.0360966985688499,0.524604386213722,0.564225502174278,0.585654235465851,0.610307313479954,0.665135034642742,2791.41575600462,1.00105919142786,5.89349527973372,0.000926889769215642,0.0564358361397824,5.78199474263584,5.85659886958009,5.89237383664729,5.92889378752871,6.00855691487247,3707.26602014556,1.00017937581118,11.9820243908003,0.0160726886036879,0.975391753349852,10.3083321392425,11.2983148815814,11.9237325719224,12.6109297802883,14.0952827668803,3682.82512691743,1.00101503011072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22647.8500273777,8.42553944470896
"63","do","hurdle",FALSE,1,3.14279301050216,0.0021011492387159,0.131053016455279,2.87613782874598,3.05768884464749,3.14459438557792,3.23100612324903,3.4014248504642,3890.27446644291,1.00044934609449,0.314669332941409,0.000376120679977959,0.0232184110802074,0.269230839163646,0.299444218439402,0.314590234173158,0.330114389688417,0.361238510700567,3810.75095364506,1.0001505301182,5.88727966656824,0.000838476695750495,0.058798414615291,5.77031728874834,5.84845524891188,5.88739976735005,5.9272688637401,6.0043730799814,4917.55515473109,0.999853828450493,11.2694910652168,0.0119725531096158,0.833756229357313,9.75524230472513,10.710706251598,11.2161125903689,11.79389615753,13.0787471340242,4849.58570680779,0.999795815711683,0.420429127241791,0.00178871580123937,0.0922428324065874,0.240699847507558,0.356598120499726,0.418212941307611,0.481094802891027,0.601406430000656,2659.39331586917,0.99946581775866,-0.15781215142611,0.000265699644994405,0.0147658592533015,-0.18748335309697,-0.167510291052703,-0.157812664122962,-0.147595955155373,-0.128704696557688,3088.4139157219,0.999302131335777,0.140231559496273,9.40098009732149e-05,0.0066202500856802,0.127377476798325,0.135827646143436,0.140060582369275,0.144557745424207,0.153756066303073,4959.09610395909,0.999167519973411,22814.9016217663,8.48768661524043
"64","does","gen",FALSE,NA,1.50333511769822,0.00113070787120353,0.0804346148037839,1.35029857812621,1.44744656848235,1.50147905320136,1.55806604954048,1.66616872988439,5060.40343457793,0.999821356036348,0.384428175061661,0.000882692271368744,0.0547904209298918,0.286776184562008,0.346236458793718,0.380395097509389,0.41787201598652,0.503868554552562,3852.92562608839,1.00132851398486,5.47124649405085,0.00198226852125763,0.135193405176512,5.20989777563072,5.38041583315427,5.46797742235738,5.56349142566522,5.73745687132642,4651.42524034435,0.999348306004965,11.0310093013063,0.0383134715901116,2.24252377646708,7.55248087674607,9.48231920228027,10.6944734782122,12.2372900495581,16.2339251523397,3425.87176111732,1.00008722296565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3554.59955224798,8.04208043495019
"65","does","hurdle",FALSE,1,1.44860446603347,0.00688792140146709,0.366104082265186,0.723046324501335,1.21013784096763,1.44345675709867,1.68732892347524,2.17817179940107,2825.09318604697,1.0013644047033,0.307300160902559,0.00103967446698205,0.0552481588820977,0.193895876572541,0.270756212404348,0.307086687991255,0.344610915124683,0.412528284375983,2823.84505418212,1.00146700579672,5.45186899834837,0.00205006420592254,0.142534866052707,5.17702482570016,5.35372404565206,5.45191012901587,5.54832746452169,5.73943817056249,4834.00725662439,0.999501925798052,8.56450812715721,0.0226039661138664,1.34747526549725,6.31372985072939,7.62906280211205,8.42356459829014,9.37785132011396,11.5653575624264,3553.6308279907,1.00069797083544,0.49297479850625,0.0042203172442088,0.209819362321082,0.0906813498784595,0.351129059608054,0.492634407345009,0.632687492036448,0.903099836453861,2471.72943099136,1.00062880471863,-0.188343154907775,0.000707932770895215,0.0358694694630571,-0.259612679044689,-0.212296118625461,-0.18876662450074,-0.163405508877641,-0.119210171518622,2567.23646553343,1.00020086926995,0.230347718803242,0.000321459463518947,0.0201382430307419,0.191401160891135,0.216514415179952,0.230093372242518,0.243910630574972,0.269107342272745,3924.55775050004,1.00032459851295,3601.40034098709,8.14796457236898
"66","doing","gen",TRUE,NA,1.6444547122568,0.00416950621549898,0.159485941104973,1.39340021373771,1.53760531040547,1.62159103632489,1.7246468186311,2.03443344065258,1463.1052199276,1.00069754054636,0.62681171349151,0.00319821934153129,0.128084752726133,0.432421284211529,0.534383731153682,0.60550677494489,0.697196385091024,0.93631605425081,1603.90402628751,1.00013522734495,6.23781692363618,0.00330415837871017,0.176312400360065,5.88867621416886,6.11834856430501,6.23859263857629,6.35494301569077,6.58836880081309,2847.37064678781,1.00008478487333,16.4189039107756,0.0941279145361066,4.50560068585659,9.7670199625259,13.2524682500721,15.6612918996429,18.6948322619132,27.4016557656975,2291.22914514724,1.00013566780464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2252.97092365567,8.40660792408833
"67","doing","hurdle",TRUE,-2,2.27341903764975,0.00680806858707173,0.397439810638945,1.5160809910258,2.02153442059982,2.27080459014795,2.53303073782296,3.08687254938594,3407.9631472892,1.00022141083484,0.287501404962132,0.00128116482258794,0.0721766234766262,0.143717483153589,0.238763442112012,0.288729358203008,0.335124912930035,0.427845052003202,3173.82598453265,1.00043299122001,6.19818390213913,0.00289172355369325,0.190410814700441,5.83643294285673,6.06855920964162,6.1924135066562,6.32296878330778,6.58613805812163,4335.80435857404,1.00060975999417,10.1981557645492,0.0273446422608281,1.89148580286773,6.99587916206839,8.8527267626262,10.0072694825598,11.3662598522673,14.5123080351774,4784.77675691293,0.999823030074718,1.1873841137712,0.00592284780227301,0.31230604818238,0.566506247990296,0.980431120133325,1.18997925411398,1.39743434092779,1.80483321336119,2780.35111630297,1.00008033893729,-0.348995349427812,0.000997091749333147,0.054184456132321,-0.455138886826271,-0.385069442528886,-0.349371991843038,-0.312857459499306,-0.240827579903396,2953.10706036158,0.999914506851891,0.249245962285077,0.000400416707958705,0.0265567517867259,0.198509835535661,0.230907139402304,0.249056108750025,0.267553515066114,0.302846578652801,4398.71199380269,1.00000283330394,2267.58881667883,8.46115230104043
"68","down","gen",TRUE,NA,1.7715556158504,0.0045000342377982,0.178066319874605,1.47428166027589,1.63600432742646,1.75523580708028,1.89171854543833,2.15372059733632,1565.78428596504,1.0026378647319,0.804218181045305,0.0029559344585019,0.116023638947508,0.582297207282506,0.71345355492894,0.810799925320854,0.900062183802593,0.989028095338472,1540.64778687638,1.0025501764874,5.75934510133335,0.00273797728310842,0.145195857900828,5.48336750312097,5.66031960361869,5.75873371612605,5.85701187928354,6.04216962931511,2812.21663765587,0.999517377725337,10.0673191624576,0.0340683625817893,1.87356288828208,7.08601279018957,8.73227225918052,9.86045861026485,11.1378169837526,14.4493283928785,3024.36378600608,0.999561118390504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3469.8378015062,8.34095625362068
"69","em","gen",TRUE,NA,1.25826255023914,0.00256936698152972,0.114457407818098,1.04341953140813,1.17927409282027,1.25774468176513,1.33423290892366,1.48839186645124,1984.42885964596,1.0023304415994,0.897861505235329,0.0016279545355493,0.0723378112789864,0.73410203719099,0.851848712266356,0.90954947910502,0.956815277958427,0.996072545995152,1974.45019999425,1.00195011174447,5.95472107727753,0.00242962835950993,0.145110259075387,5.6722332705163,5.85627546811706,5.95586272430757,6.0536082365155,6.23765293238498,3567.11030056106,1.00109908053225,16.1489316950379,0.0699768304531539,3.78208972724428,10.4288137583455,13.4160837809538,15.583550010064,18.1929924367182,25.3136979329209,2921.15849088923,1.00030941508842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3338.24908817535,8.00539349682339
"70","even","gen",FALSE,NA,2.2095053109959,0.00378063682718732,0.162001661157085,1.92027282195856,2.10116095658201,2.20049422742499,2.30542487224136,2.54937712486514,1836.15362602763,1.00093471538665,0.454002997715069,0.00317635902225005,0.118637177598575,0.270716524231243,0.372458519462672,0.4389097284752,0.512883656576091,0.747898569801531,1395.02645370571,1.0015372719081,5.98668571200312,0.00324035335118344,0.19261516682582,5.6110454568442,5.85213015287166,5.98279006113847,6.11806687936565,6.37328567906739,3533.42778398909,1.00011693318843,13.118117979929,0.0636646004553402,3.6219301533068,7.93136271470374,10.5661312622281,12.4644772210765,15.0473621899208,21.9041781303247,3236.56330643816,0.999891305219629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032.64367552566,8.54051964506581
"71","every","gen",FALSE,NA,1.83257123667075,0.0047269001134498,0.239637785412942,1.41044760460743,1.66256291191481,1.81845652334168,1.98845339145937,2.33061904981824,2570.14570461987,1.00202789113441,0.885688206618907,0.00154336994617657,0.0811172943932937,0.696699567695244,0.833666747668477,0.898362159344117,0.952422199701412,0.995612690565352,2762.40171675302,1.00066042558349,5.24340036186895,0.00516666713764317,0.303870951616605,4.68233096972945,5.02816726686031,5.2350411680785,5.43599393298571,5.87858458071266,3459.05450829561,0.999786530979755,3.82133454162596,0.0164453626275774,0.842780135708796,2.52021736527221,3.22813756523159,3.70932501476615,4.2973210232662,5.77918720651646,2626.28390952733,1.00055990119194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189.69121306527,8.37810713426243
"72","every","hurdle",FALSE,-2,1.4618179100429,0.00446268456416179,0.265329065233652,1.00416666897058,1.27742756005635,1.43802419630818,1.62401998420456,2.04134076728697,3534.90114095324,0.999396931057346,0.863477795852444,0.00160165019562269,0.0961583611979949,0.649369574204189,0.802391878092919,0.881128376143707,0.941351220255001,0.992629122441559,3604.44799651094,0.999324063543826,5.11736730178264,0.00448277283687371,0.295140893701365,4.55325360449991,4.91082595250367,5.11316633179434,5.31643854365364,5.70896103752848,4334.76255007964,0.999686184046993,3.2603846858357,0.0101909550149046,0.630139303956337,2.20949339685149,2.8074930930807,3.20808488124463,3.64030536140328,4.63602120327017,3823.34394667383,0.99976979277797,1.29770493198271,0.00769295382482335,0.388503604607464,0.561496345418564,1.03635599912429,1.28059858770776,1.5438597913485,2.09765105070202,2550.37389173771,1.00012027173893,-0.386069318537608,0.00161460725811748,0.0795398126426915,-0.559139595119969,-0.434610483450066,-0.382649306703646,-0.330827450695035,-0.24261682374156,2426.80748892078,1.00003361453261,0.0774548730410445,0.000351269551594759,0.0223336496928052,0.0398695950607738,0.0613380432883593,0.0756983953330035,0.0914423191344529,0.126892692721485,4042.39164002824,0.999528294350864,1188.37343526456,8.36882700890535
"73","everything","gen",TRUE,NA,1.24510856378988,0.00328077882998899,0.174890273199701,0.928267183728281,1.11910873610125,1.236820796374,1.36239272151837,1.59792266068474,2841.69461666485,1.00061662070026,0.856156856851059,0.00194458589433213,0.101711082571528,0.628950666967433,0.79302062506018,0.872868081363944,0.940128948620785,0.992534589701862,2735.78706165063,1.00267017087641,4.52153421182079,0.00400496183820121,0.224897500680093,4.0822581012589,4.37306656232815,4.52126994966315,4.66803286693899,4.97232258325622,3153.35229912073,1.00045113443725,5.58854118119817,0.027272967689068,1.51649426730644,3.33969042134183,4.55815407431422,5.33715491893231,6.36083083243662,9.35779742886873,3091.83813784923,1.00120748352279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.35426288681,7.55635098124583
"74","everything","hurdle",TRUE,-1,3.34666007570538,0.00716273079081635,0.408782584114188,2.55209852002769,3.06671293320322,3.34434383809372,3.61892866092539,4.14427642827294,3257.07314820948,0.9995478624873,0.154413676416013,0.00159003854478425,0.103720781124621,0.00913799849552404,0.0749447197333446,0.138797112820882,0.217576775396912,0.389809307419373,4255.16350821438,1.0001366945381,4.44155423471556,0.00399201529528913,0.234241279816716,4.00598151576631,4.27908234500063,4.43469142787462,4.59805500356125,4.91706690241274,3443.04319518519,1.00000078971786,4.35147815080197,0.0154156367129893,0.912158977916127,2.91769685008472,3.70683007325382,4.23041850002034,4.84717202944623,6.42907821190597,3501.20983552602,0.99917489848167,0.739758158708914,0.00588035335948009,0.301504762409877,0.161565726190591,0.530641075888184,0.732731427642188,0.943411641775529,1.33240050956618,2628.94502368378,1.00017800296011,-0.12740544637671,0.0010925533063087,0.0568114187525717,-0.240657010777256,-0.165070420631718,-0.126852627541689,-0.0880085620872319,-0.0206754288284626,2703.87119294481,1.00043924981939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251.78296418208,7.54086123001254
"75","first","gen",FALSE,NA,3.35697318308439,0.00737828187168107,0.346613476927073,2.70894007269128,3.11769292370334,3.35588666920766,3.5846210175884,4.08169843383938,2206.88856623214,1.00079948760959,0.870109033971278,0.00198547142412309,0.0913956850567882,0.664777147057454,0.81146188962878,0.885167488421851,0.945083787378113,0.995926860544822,2118.96656059662,1.00016999548649,5.75620606115807,0.0039047499584246,0.222360516805661,5.33703833351843,5.60259833994974,5.75228936176427,5.90346702843539,6.21104834918096,3242.86516538208,1.00072148750734,6.74396561826781,0.0262457184373408,1.44327940252073,4.44701837656925,5.72726986621645,6.56839741716835,7.5256329786914,10.0213003320808,3024.01469024204,0.999830389629297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934.7345748767,8.67593979765337
"76","five","gen",TRUE,NA,2.06886161394941,0.00281728637882675,0.177291481244613,1.73359135297614,1.95087828522066,2.06241277114715,2.1811615775782,2.43635776867004,3960.16923836175,0.999476002957602,0.314566311878539,0.00148375938255768,0.093124034527313,0.155968845954724,0.250832105885329,0.307111866590298,0.368383768520679,0.525740703155121,3939.09640586756,0.99969951548205,5.22476184941047,0.00444748818844695,0.264450977856114,4.72979670202533,5.04696314848199,5.21308399797142,5.39669387636562,5.77863987311648,3535.58064496629,1.00037794877673,4.63755258421514,0.0183244041311592,1.06715706269618,3.02396493893405,3.86345287416499,4.47351658249892,5.26436133354963,7.09001053222465,3391.540155777,1.00001144275442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1292.12788750146,8.23011393313032
