"word","model_type","back","hurdle_place","theta_mean","theta_se_mean","theta_sd","theta_2.5%","theta_25%","theta_50%","theta_75%","theta_97.5%","theta_n_eff","theta_Rhat","lambda_mean","lambda_se_mean","lambda_sd","lambda_2.5%","lambda_25%","lambda_50%","lambda_75%","lambda_97.5%","lambda_n_eff","lambda_Rhat","mu_mean","mu_se_mean","mu_sd","mu_2.5%","mu_25%","mu_50%","mu_75%","mu_97.5%","mu_n_eff","mu_Rhat","phi_mean","phi_se_mean","phi_sd","phi_2.5%","phi_25%","phi_50%","phi_75%","phi_97.5%","phi_n_eff","phi_Rhat","psi_intercept_mean","psi_intercept_se_mean","psi_intercept_sd","psi_intercept_2.5%","psi_intercept_25%","psi_intercept_50%","psi_intercept_75%","psi_intercept_97.5%","psi_intercept_n_eff","psi_intercept_Rhat","psi_slope_mean","psi_slope_se_mean","psi_slope_sd","psi_slope_2.5%","psi_slope_25%","psi_slope_50%","psi_slope_75%","psi_slope_97.5%","psi_slope_n_eff","psi_slope_Rhat","alpha_mean","alpha_se_mean","alpha_sd","alpha_2.5%","alpha_25%","alpha_50%","alpha_75%","alpha_97.5%","alpha_n_eff","alpha_Rhat","waic","waic_scaled"
"does","gen","FALSE",NA,"1.50333511769822","0.00113070787120353","0.0804346148037839","1.35029857812621","1.44744656848235","1.50147905320136","1.55806604954048","1.66616872988439","5060.40343457793","0.999821356036348","0.384428175061661","0.000882692271368744","0.0547904209298918","0.286776184562008","0.346236458793718","0.380395097509389","0.41787201598652","0.503868554552562","3852.92562608839","1.00132851398486","5.47124649405085","0.00198226852125763","0.135193405176512","5.20989777563072","5.38041583315427","5.46797742235738","5.56349142566522","5.73745687132642","4651.42524034435","0.999348306004965","11.0310093013063","0.0383134715901116","2.24252377646708","7.55248087674607","9.48231920228027","10.6944734782122","12.2372900495581","16.2339251523397","3425.87176111732","1.00008722296565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3554.59955224798","8.04208043495019"
"does","hurdle","FALSE","1","1.44860446603347","0.00688792140146709","0.366104082265186","0.723046324501335","1.21013784096763","1.44345675709867","1.68732892347524","2.17817179940107","2825.09318604697","1.0013644047033","0.307300160902559","0.00103967446698205","0.0552481588820977","0.193895876572541","0.270756212404348","0.307086687991255","0.344610915124683","0.412528284375983","2823.84505418212","1.00146700579672","5.45186899834837","0.00205006420592254","0.142534866052707","5.17702482570016","5.35372404565206","5.45191012901587","5.54832746452169","5.73943817056249","4834.00725662439","0.999501925798052","8.56450812715721","0.0226039661138664","1.34747526549725","6.31372985072939","7.62906280211205","8.42356459829014","9.37785132011396","11.5653575624264","3553.6308279907","1.00069797083544","0.49297479850625","0.0042203172442088","0.209819362321082","0.0906813498784595","0.351129059608054","0.492634407345009","0.632687492036448","0.903099836453861","2471.72943099136","1.00062880471863","-0.188343154907775","0.000707932770895215","0.0358694694630571","-0.259612679044689","-0.212296118625461","-0.18876662450074","-0.163405508877641","-0.119210171518622","2567.23646553343","1.00020086926995","0.230347718803242","0.000321459463518947","0.0201382430307419","0.191401160891135","0.216514415179952","0.230093372242518","0.243910630574972","0.269107342272745","3924.55775050004","1.00032459851295","3601.40034098709","8.14796457236898"
"doing","gen","TRUE",NA,"1.6444547122568","0.00416950621549898","0.159485941104973","1.39340021373771","1.53760531040547","1.62159103632489","1.7246468186311","2.03443344065258","1463.1052199276","1.00069754054636","0.62681171349151","0.00319821934153129","0.128084752726133","0.432421284211529","0.534383731153682","0.60550677494489","0.697196385091024","0.93631605425081","1603.90402628751","1.00013522734495","6.23781692363618","0.00330415837871017","0.176312400360065","5.88867621416886","6.11834856430501","6.23859263857629","6.35494301569077","6.58836880081309","2847.37064678781","1.00008478487333","16.4189039107756","0.0941279145361066","4.50560068585659","9.7670199625259","13.2524682500721","15.6612918996429","18.6948322619132","27.4016557656975","2291.22914514724","1.00013566780464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2252.97092365567","8.40660792408833"
"doing","hurdle","TRUE","-2","2.27341903764975","0.00680806858707173","0.397439810638945","1.5160809910258","2.02153442059982","2.27080459014795","2.53303073782296","3.08687254938594","3407.9631472892","1.00022141083484","0.287501404962132","0.00128116482258794","0.0721766234766262","0.143717483153589","0.238763442112012","0.288729358203008","0.335124912930035","0.427845052003202","3173.82598453265","1.00043299122001","6.19818390213913","0.00289172355369325","0.190410814700441","5.83643294285673","6.06855920964162","6.1924135066562","6.32296878330778","6.58613805812163","4335.80435857404","1.00060975999417","10.1981557645492","0.0273446422608281","1.89148580286773","6.99587916206839","8.8527267626262","10.0072694825598","11.3662598522673","14.5123080351774","4784.77675691293","0.999823030074718","1.1873841137712","0.00592284780227301","0.31230604818238","0.566506247990296","0.980431120133325","1.18997925411398","1.39743434092779","1.80483321336119","2780.35111630297","1.00008033893729","-0.348995349427812","0.000997091749333147","0.054184456132321","-0.455138886826271","-0.385069442528886","-0.349371991843038","-0.312857459499306","-0.240827579903396","2953.10706036158","0.999914506851891","0.249245962285077","0.000400416707958705","0.0265567517867259","0.198509835535661","0.230907139402304","0.249056108750025","0.267553515066114","0.302846578652801","4398.71199380269","1.00000283330394","2267.58881667883","8.46115230104043"
"down","gen","TRUE",NA,"1.7715556158504","0.0045000342377982","0.178066319874605","1.47428166027589","1.63600432742646","1.75523580708028","1.89171854543833","2.15372059733632","1565.78428596504","1.0026378647319","0.804218181045305","0.0029559344585019","0.116023638947508","0.582297207282506","0.71345355492894","0.810799925320854","0.900062183802593","0.989028095338472","1540.64778687638","1.0025501764874","5.75934510133335","0.00273797728310842","0.145195857900828","5.48336750312097","5.66031960361869","5.75873371612605","5.85701187928354","6.04216962931511","2812.21663765587","0.999517377725337","10.0673191624576","0.0340683625817893","1.87356288828208","7.08601279018957","8.73227225918052","9.86045861026485","11.1378169837526","14.4493283928785","3024.36378600608","0.999561118390504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3469.8378015062","8.34095625362068"
"em","gen","TRUE",NA,"1.25826255023914","0.00256936698152972","0.114457407818098","1.04341953140813","1.17927409282027","1.25774468176513","1.33423290892366","1.48839186645124","1984.42885964596","1.0023304415994","0.897861505235329","0.0016279545355493","0.0723378112789864","0.73410203719099","0.851848712266356","0.90954947910502","0.956815277958427","0.996072545995152","1974.45019999425","1.00195011174447","5.95472107727753","0.00242962835950993","0.145110259075387","5.6722332705163","5.85627546811706","5.95586272430757","6.0536082365155","6.23765293238498","3567.11030056106","1.00109908053225","16.1489316950379","0.0699768304531539","3.78208972724428","10.4288137583455","13.4160837809538","15.583550010064","18.1929924367182","25.3136979329209","2921.15849088923","1.00030941508842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3338.24908817535","8.00539349682339"
"even","gen","FALSE",NA,"2.2095053109959","0.00378063682718732","0.162001661157085","1.92027282195856","2.10116095658201","2.20049422742499","2.30542487224136","2.54937712486514","1836.15362602763","1.00093471538665","0.454002997715069","0.00317635902225005","0.118637177598575","0.270716524231243","0.372458519462672","0.4389097284752","0.512883656576091","0.747898569801531","1395.02645370571","1.0015372719081","5.98668571200312","0.00324035335118344","0.19261516682582","5.6110454568442","5.85213015287166","5.98279006113847","6.11806687936565","6.37328567906739","3533.42778398909","1.00011693318843","13.118117979929","0.0636646004553402","3.6219301533068","7.93136271470374","10.5661312622281","12.4644772210765","15.0473621899208","21.9041781303247","3236.56330643816","0.999891305219629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2032.64367552566","8.54051964506581"
"every","gen","FALSE",NA,"1.83257123667075","0.0047269001134498","0.239637785412942","1.41044760460743","1.66256291191481","1.81845652334168","1.98845339145937","2.33061904981824","2570.14570461987","1.00202789113441","0.885688206618907","0.00154336994617657","0.0811172943932937","0.696699567695244","0.833666747668477","0.898362159344117","0.952422199701412","0.995612690565352","2762.40171675302","1.00066042558349","5.24340036186895","0.00516666713764317","0.303870951616605","4.68233096972945","5.02816726686031","5.2350411680785","5.43599393298571","5.87858458071266","3459.05450829561","0.999786530979755","3.82133454162596","0.0164453626275774","0.842780135708796","2.52021736527221","3.22813756523159","3.70932501476615","4.2973210232662","5.77918720651646","2626.28390952733","1.00055990119194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1189.69121306527","8.37810713426243"
"every","hurdle","FALSE","-2","1.4618179100429","0.00446268456416179","0.265329065233652","1.00416666897058","1.27742756005635","1.43802419630818","1.62401998420456","2.04134076728697","3534.90114095324","0.999396931057346","0.863477795852444","0.00160165019562269","0.0961583611979949","0.649369574204189","0.802391878092919","0.881128376143707","0.941351220255001","0.992629122441559","3604.44799651094","0.999324063543826","5.11736730178264","0.00448277283687371","0.295140893701365","4.55325360449991","4.91082595250367","5.11316633179434","5.31643854365364","5.70896103752848","4334.76255007964","0.999686184046993","3.2603846858357","0.0101909550149046","0.630139303956337","2.20949339685149","2.8074930930807","3.20808488124463","3.64030536140328","4.63602120327017","3823.34394667383","0.99976979277797","1.29770493198271","0.00769295382482335","0.388503604607464","0.561496345418564","1.03635599912429","1.28059858770776","1.5438597913485","2.09765105070202","2550.37389173771","1.00012027173893","-0.386069318537608","0.00161460725811748","0.0795398126426915","-0.559139595119969","-0.434610483450066","-0.382649306703646","-0.330827450695035","-0.24261682374156","2426.80748892078","1.00003361453261","0.0774548730410445","0.000351269551594759","0.0223336496928052","0.0398695950607738","0.0613380432883593","0.0756983953330035","0.0914423191344529","0.126892692721485","4042.39164002824","0.999528294350864","1188.37343526456","8.36882700890535"
"everything","gen","TRUE",NA,"1.24510856378988","0.00328077882998899","0.174890273199701","0.928267183728281","1.11910873610125","1.236820796374","1.36239272151837","1.59792266068474","2841.69461666485","1.00061662070026","0.856156856851059","0.00194458589433213","0.101711082571528","0.628950666967433","0.79302062506018","0.872868081363944","0.940128948620785","0.992534589701862","2735.78706165063","1.00267017087641","4.52153421182079","0.00400496183820121","0.224897500680093","4.0822581012589","4.37306656232815","4.52126994966315","4.66803286693899","4.97232258325622","3153.35229912073","1.00045113443725","5.58854118119817","0.027272967689068","1.51649426730644","3.33969042134183","4.55815407431422","5.33715491893231","6.36083083243662","9.35779742886873","3091.83813784923","1.00120748352279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1254.35426288681","7.55635098124583"
"everything","hurdle","TRUE","-1","3.34666007570538","0.00716273079081635","0.408782584114188","2.55209852002769","3.06671293320322","3.34434383809372","3.61892866092539","4.14427642827294","3257.07314820948","0.9995478624873","0.154413676416013","0.00159003854478425","0.103720781124621","0.00913799849552404","0.0749447197333446","0.138797112820882","0.217576775396912","0.389809307419373","4255.16350821438","1.0001366945381","4.44155423471556","0.00399201529528913","0.234241279816716","4.00598151576631","4.27908234500063","4.43469142787462","4.59805500356125","4.91706690241274","3443.04319518519","1.00000078971786","4.35147815080197","0.0154156367129893","0.912158977916127","2.91769685008472","3.70683007325382","4.23041850002034","4.84717202944623","6.42907821190597","3501.20983552602","0.99917489848167","0.739758158708914","0.00588035335948009","0.301504762409877","0.161565726190591","0.530641075888184","0.732731427642188","0.943411641775529","1.33240050956618","2628.94502368378","1.00017800296011","-0.12740544637671","0.0010925533063087","0.0568114187525717","-0.240657010777256","-0.165070420631718","-0.126852627541689","-0.0880085620872319","-0.0206754288284626","2703.87119294481","1.00043924981939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1251.78296418208","7.54086123001254"
"first","gen","FALSE",NA,"3.35697318308439","0.00737828187168107","0.346613476927073","2.70894007269128","3.11769292370334","3.35588666920766","3.5846210175884","4.08169843383938","2206.88856623214","1.00079948760959","0.870109033971278","0.00198547142412309","0.0913956850567882","0.664777147057454","0.81146188962878","0.885167488421851","0.945083787378113","0.995926860544822","2118.96656059662","1.00016999548649","5.75620606115807","0.0039047499584246","0.222360516805661","5.33703833351843","5.60259833994974","5.75228936176427","5.90346702843539","6.21104834918096","3242.86516538208","1.00072148750734","6.74396561826781","0.0262457184373408","1.44327940252073","4.44701837656925","5.72726986621645","6.56839741716835","7.5256329786914","10.0213003320808","3024.01469024204","0.999830389629297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1934.7345748767","8.67593979765337"
"five","gen","TRUE",NA,"2.06886161394941","0.00281728637882675","0.177291481244613","1.73359135297614","1.95087828522066","2.06241277114715","2.1811615775782","2.43635776867004","3960.16923836175","0.999476002957602","0.314566311878539","0.00148375938255768","0.093124034527313","0.155968845954724","0.250832105885329","0.307111866590298","0.368383768520679","0.525740703155121","3939.09640586756","0.99969951548205","5.22476184941047","0.00444748818844695","0.264450977856114","4.72979670202533","5.04696314848199","5.21308399797142","5.39669387636562","5.77863987311648","3535.58064496629","1.00037794877673","4.63755258421514","0.0183244041311592","1.06715706269618","3.02396493893405","3.86345287416499","4.47351658249892","5.26436133354963","7.09001053222465","3391.540155777","1.00001144275442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1292.12788750146","8.23011393313032"
"for","gen","TRUE",NA,"2.52117687210881","0.00108392945036987","0.064147519364733","2.39885798324293","2.47610686883454","2.52066304130618","2.56420877468298","2.64850824078832","3502.33513208939","0.999511569415583","0.291533121458981","0.000418720334608092","0.0259497268140428","0.242605034957944","0.273985388893648","0.29099605300711","0.308910534264957","0.343345130335641","3840.76270317238","0.99945245932661","6.10853090975973","0.00131448771579853","0.0847118936821311","5.94862121160033","6.0511393127215","6.1070893160099","6.1657576394469","6.27610484185272","4153.13182884725","1.00006687535679","8.78953925120113","0.0144528746673642","0.85959932245052","7.27722119247657","8.21401809274431","8.73550463675992","9.30547509319272","10.620035877361","3537.39580013378","0.999882466022135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11991.1355913569","8.53461607925756"
